ts,oldest_ms,fill_pct
2026-02-20T05:04:06.366501300+00:00,11319.376,69.7
2026-02-20T05:04:06.430115300+00:00,11382.935,70.1
2026-02-20T05:04:06.480221700+00:00,11433.112,70.5
2026-02-20T05:04:06.517248400+00:00,11470.149,70.7
2026-02-20T05:04:06.568966800+00:00,11521.391,70.7
2026-02-20T05:04:06.617703300+00:00,8152.374,58.8
2026-02-20T05:04:06.679428400+00:00,8214.097,59.0
2026-02-20T05:04:06.716322400+00:00,8250.964,59.4
2026-02-20T05:04:06.779325900+00:00,8313.994,59.6
2026-02-20T05:04:06.816121800+00:00,8350.789,60.0
2026-02-20T05:04:06.867521600+00:00,8402.187,60.4
2026-02-20T05:04:06.917357100+00:00,8452.022,60.7
2026-02-20T05:04:06.978673100+00:00,8513.339,60.9
2026-02-20T05:04:07.018474200+00:00,8553.115,61.1
2026-02-20T05:04:07.072745100+00:00,8607.400,61.5
2026-02-20T05:04:07.118166100+00:00,8652.815,61.9
2026-02-20T05:04:07.181224500+00:00,8715.894,62.1
2026-02-20T05:04:07.217224400+00:00,8751.846,62.5
2026-02-20T05:04:07.268742900+00:00,8803.402,62.9
2026-02-20T05:04:07.316301+00:00,8850.939,63.3
2026-02-20T05:04:07.371415300+00:00,8906.074,63.5
2026-02-20T05:04:07.419148600+00:00,8953.824,63.9
2026-02-20T05:04:07.479277+00:00,9013.945,64.3
2026-02-20T05:04:07.529234800+00:00,9063.868,64.6
2026-02-20T05:04:07.579352900+00:00,9113.898,64.6
2026-02-20T05:04:07.629149200+00:00,9163.812,64.8
2026-02-20T05:04:07.670236700+00:00,9204.904,65.4
2026-02-20T05:04:07.722212800+00:00,9256.875,65.6
2026-02-20T05:04:07.768171400+00:00,9302.827,66.0
2026-02-20T05:04:07.830248300+00:00,9364.873,66.2
2026-02-20T05:04:07.868013+00:00,9402.664,66.6
2026-02-20T05:04:07.930057300+00:00,9464.718,66.8
2026-02-20T05:04:07.971221800+00:00,9505.879,67.2
2026-02-20T05:04:08.021986400+00:00,9556.650,67.4
2026-02-20T05:04:08.073808300+00:00,9608.476,67.8
2026-02-20T05:04:08.117952400+00:00,9652.622,68.2
2026-02-20T05:04:08.179310600+00:00,9713.942,68.4
