ts,priority,dropped_count
2026-03-17T15:47:54.383090500+00:00,important,1
2026-03-17T15:47:54.430561900+00:00,important,1
2026-03-17T15:47:54.432999+00:00,important,1
2026-03-17T15:47:54.481383700+00:00,important,1
2026-03-17T15:47:54.483091700+00:00,normal,1
2026-03-17T15:47:54.530426800+00:00,important,1
2026-03-17T15:47:54.533084100+00:00,important,1
2026-03-17T15:47:54.583051500+00:00,important,1
2026-03-17T15:47:54.630546400+00:00,important,1
2026-03-17T15:47:54.633018500+00:00,important,1
2026-03-17T15:47:54.681386400+00:00,important,1
2026-03-17T15:47:54.683031400+00:00,normal,1
2026-03-17T15:47:54.732104100+00:00,important,1
2026-03-17T15:47:54.733164800+00:00,important,1
2026-03-17T15:47:54.783112400+00:00,important,1
2026-03-17T15:47:54.830483400+00:00,important,1
2026-03-17T15:47:54.833121100+00:00,important,1
2026-03-17T15:47:54.881364+00:00,important,1
2026-03-17T15:47:54.883069600+00:00,normal,1
2026-03-17T15:47:54.930409600+00:00,important,1
2026-03-17T15:47:54.933021+00:00,important,1
2026-03-17T15:47:54.984570200+00:00,important,1
2026-03-17T15:47:55.030725200+00:00,important,1
2026-03-17T15:47:55.033260800+00:00,important,1
2026-03-17T15:47:55.081400100+00:00,important,1
2026-03-17T15:47:55.083263900+00:00,normal,1
2026-03-17T15:47:55.130326100+00:00,important,1
2026-03-17T15:47:55.133292300+00:00,important,1
2026-03-17T15:47:55.183413100+00:00,important,1
2026-03-17T15:47:55.233465100+00:00,important,1
2026-03-17T15:47:55.233690800+00:00,important,1
2026-03-17T15:47:55.281662900+00:00,important,1
2026-03-17T15:47:55.283455900+00:00,normal,1
2026-03-17T15:47:55.330437200+00:00,important,1
2026-03-17T15:47:55.333666500+00:00,important,1
2026-03-17T15:47:55.383668800+00:00,important,1
2026-03-17T15:47:55.430353200+00:00,important,1
2026-03-17T15:47:55.433442300+00:00,important,1
2026-03-17T15:47:55.481358400+00:00,important,1
2026-03-17T15:47:55.483530300+00:00,normal,1
2026-03-17T15:47:55.533298800+00:00,important,1
2026-03-17T15:47:55.533427200+00:00,important,1
2026-03-17T15:47:55.583602100+00:00,important,1
2026-03-17T15:47:55.630425600+00:00,important,1
2026-03-17T15:47:55.633466300+00:00,important,1
2026-03-17T15:47:55.681301800+00:00,important,1
2026-03-17T15:47:55.683471100+00:00,normal,1
2026-03-17T15:47:57.544261800+00:00,normal,1
2026-03-17T15:47:57.593682400+00:00,normal,1
2026-03-17T15:47:57.643366300+00:00,normal,1
2026-03-17T15:47:57.647553900+00:00,normal,1
2026-03-17T15:47:57.697679900+00:00,normal,1
2026-03-17T15:47:57.710943500+00:00,normal,1
2026-03-17T15:47:57.743872900+00:00,normal,1
2026-03-17T15:47:57.744602700+00:00,normal,1
2026-03-17T15:47:57.793847500+00:00,normal,1
2026-03-17T15:47:57.843359900+00:00,normal,1
2026-03-17T15:47:57.844207500+00:00,important,1
2026-03-17T15:47:57.893549+00:00,important,1
2026-03-17T15:47:57.916355500+00:00,important,1
2026-03-17T15:47:57.943403500+00:00,normal,1
2026-03-17T15:47:57.947918200+00:00,important,1
2026-03-17T15:47:57.993429600+00:00,important,1
2026-03-17T15:47:58.043425300+00:00,important,1
2026-03-17T15:47:58.057878600+00:00,important,1
2026-03-17T15:47:58.093494400+00:00,important,1
2026-03-17T15:47:58.119925700+00:00,important,1
2026-03-17T15:47:58.143525500+00:00,normal,1
2026-03-17T15:47:58.166244500+00:00,important,1
2026-03-17T15:47:58.193615400+00:00,important,1
2026-03-17T15:47:58.243471100+00:00,important,1
2026-03-17T15:47:58.276354900+00:00,important,1
2026-03-17T15:47:58.293564900+00:00,important,1
2026-03-17T15:47:58.323786900+00:00,important,1
2026-03-17T15:47:58.343586100+00:00,normal,1
2026-03-17T15:47:58.386319500+00:00,important,1
2026-03-17T15:47:58.393550+00:00,important,1
2026-03-17T15:47:58.443546700+00:00,important,1
2026-03-17T15:47:58.487240800+00:00,important,1
2026-03-17T15:47:58.493422900+00:00,important,1
2026-03-17T15:47:58.528274400+00:00,important,1
2026-03-17T15:47:58.543535600+00:00,normal,1
2026-03-17T15:47:58.592430800+00:00,important,1
2026-03-17T15:47:58.593450900+00:00,important,1
2026-03-17T15:47:58.643590600+00:00,important,1
2026-03-17T15:47:58.692284300+00:00,important,1
2026-03-17T15:47:58.693448400+00:00,important,1
2026-03-17T15:47:58.731172+00:00,important,1
2026-03-17T15:47:58.743424100+00:00,normal,1
2026-03-17T15:47:58.794505300+00:00,important,1
2026-03-17T15:47:58.794773400+00:00,important,1
2026-03-17T15:47:58.844286500+00:00,important,1
2026-03-17T15:47:58.892269700+00:00,important,1
2026-03-17T15:47:58.894138500+00:00,important,1
2026-03-17T15:47:58.934464500+00:00,important,1
2026-03-17T15:47:58.944108900+00:00,normal,1
2026-03-17T15:47:58.992258800+00:00,important,1
2026-03-17T15:47:58.994214+00:00,important,1
2026-03-17T15:47:59.044195100+00:00,important,1
2026-03-17T15:47:59.112020200+00:00,important,1
2026-03-17T15:47:59.112112+00:00,important,1
2026-03-17T15:47:59.137038800+00:00,important,1
2026-03-17T15:47:59.161853100+00:00,normal,1
2026-03-17T15:47:59.206313800+00:00,important,1
2026-03-17T15:47:59.211829600+00:00,important,1
2026-03-17T15:47:59.262142900+00:00,important,1
2026-03-17T15:47:59.306291900+00:00,important,1
2026-03-17T15:47:59.311832600+00:00,important,1
2026-03-17T15:47:59.343027300+00:00,important,1
2026-03-17T15:47:59.361807100+00:00,normal,1
2026-03-17T15:47:59.407872500+00:00,important,1
2026-03-17T15:47:59.412071100+00:00,important,1
2026-03-17T15:47:59.461840800+00:00,important,1
2026-03-17T15:47:59.506308900+00:00,important,1
2026-03-17T15:47:59.511867700+00:00,important,1
2026-03-17T15:47:59.549412200+00:00,important,1
2026-03-17T15:47:59.561909800+00:00,normal,1
2026-03-17T15:47:59.606288400+00:00,important,1
2026-03-17T15:47:59.611801300+00:00,important,1
2026-03-17T15:47:59.661938200+00:00,important,1
2026-03-17T15:47:59.707863800+00:00,important,1
2026-03-17T15:47:59.711892800+00:00,important,1
2026-03-17T15:47:59.750245+00:00,important,1
2026-03-17T15:47:59.761823200+00:00,normal,1
2026-03-17T15:47:59.806355300+00:00,important,1
2026-03-17T15:47:59.811800900+00:00,important,1
2026-03-17T15:47:59.861886700+00:00,important,1
2026-03-17T15:47:59.906395100+00:00,important,1
2026-03-17T15:47:59.918315500+00:00,important,1
2026-03-17T15:47:59.959922200+00:00,important,1
2026-03-17T15:47:59.962029300+00:00,normal,1
2026-03-17T15:48:00.007833400+00:00,important,1
2026-03-17T15:48:00.012102100+00:00,important,1
2026-03-17T15:48:00.062238700+00:00,important,1
2026-03-17T15:48:00.106316700+00:00,important,1
2026-03-17T15:48:00.111888400+00:00,important,1
2026-03-17T15:48:00.160335700+00:00,important,1
2026-03-17T15:48:00.161889500+00:00,normal,1
2026-03-17T15:48:00.206451800+00:00,important,1
2026-03-17T15:48:00.211827400+00:00,important,1
2026-03-17T15:48:00.262003400+00:00,important,1
2026-03-17T15:48:00.311511500+00:00,important,1
2026-03-17T15:48:00.311876200+00:00,important,1
2026-03-17T15:48:00.360325800+00:00,important,1
2026-03-17T15:48:00.361975600+00:00,normal,1
2026-03-17T15:48:00.411495700+00:00,important,1
2026-03-17T15:48:00.411973500+00:00,important,1
2026-03-17T15:48:00.461901200+00:00,important,1
2026-03-17T15:48:00.511478300+00:00,important,1
2026-03-17T15:48:00.511909500+00:00,important,1
2026-03-17T15:48:00.560279300+00:00,important,1
2026-03-17T15:48:00.561913100+00:00,normal,1
2026-03-17T15:48:00.611317600+00:00,important,1
2026-03-17T15:48:00.611923300+00:00,important,1
2026-03-17T15:48:00.662091400+00:00,important,1
2026-03-17T15:48:28.473074100+00:00,normal,1
2026-03-17T15:48:28.474936100+00:00,normal,1
2026-03-17T15:48:28.521436200+00:00,normal,1
2026-03-17T15:48:28.524466600+00:00,normal,1
2026-03-17T15:48:28.574374100+00:00,normal,1
2026-03-17T15:48:28.621311700+00:00,normal,1
2026-03-17T15:48:28.624328900+00:00,normal,1
2026-03-17T15:48:28.673316100+00:00,normal,1
2026-03-17T15:48:28.674277200+00:00,normal,1
2026-03-17T15:48:28.721317300+00:00,normal,1
2026-03-17T15:48:28.724288700+00:00,normal,1
2026-03-17T15:48:28.774513900+00:00,normal,1
2026-03-17T15:48:28.825129200+00:00,normal,1
2026-03-17T15:48:28.825797700+00:00,normal,1
2026-03-17T15:48:28.872470900+00:00,normal,1
2026-03-17T15:48:28.874467200+00:00,normal,1
2026-03-17T15:48:28.921378200+00:00,normal,1
2026-03-17T15:48:28.924665700+00:00,normal,1
2026-03-17T15:48:28.975005100+00:00,normal,1
2026-03-17T15:48:29.023327800+00:00,normal,1
2026-03-17T15:48:29.025796700+00:00,normal,1
2026-03-17T15:48:29.072505600+00:00,normal,1
2026-03-17T15:48:29.074976600+00:00,normal,1
2026-03-17T15:48:29.121479400+00:00,normal,1
2026-03-17T15:48:29.124857600+00:00,normal,1
2026-03-17T15:48:29.175077300+00:00,normal,1
2026-03-17T15:48:29.221384900+00:00,normal,1
2026-03-17T15:48:29.224863400+00:00,normal,1
2026-03-17T15:48:29.272451500+00:00,normal,1
2026-03-17T15:48:29.274871900+00:00,normal,1
2026-03-17T15:48:29.324620200+00:00,normal,1
2026-03-17T15:48:29.325051600+00:00,normal,1
2026-03-17T15:48:29.375003300+00:00,normal,1
2026-03-17T15:48:29.421394+00:00,normal,1
2026-03-17T15:48:29.424938300+00:00,normal,1
2026-03-17T15:48:29.472358800+00:00,normal,1
2026-03-17T15:48:29.474911900+00:00,normal,1
2026-03-17T15:48:29.521479+00:00,normal,1
2026-03-17T15:48:29.525033+00:00,normal,1
2026-03-17T15:48:29.575052+00:00,normal,1
2026-03-17T15:48:29.621407400+00:00,normal,1
2026-03-17T15:48:29.624983500+00:00,normal,1
2026-03-17T15:48:29.673452700+00:00,normal,1
2026-03-17T15:48:29.675174400+00:00,normal,1
2026-03-17T15:48:29.721644600+00:00,normal,1
2026-03-17T15:48:29.725341700+00:00,normal,1
2026-03-17T15:48:29.775184500+00:00,normal,1
2026-03-17T15:48:29.821313+00:00,normal,1
2026-03-17T15:48:29.825116900+00:00,normal,1
2026-03-17T15:48:29.872328900+00:00,normal,1
2026-03-17T15:48:29.875134600+00:00,normal,1
2026-03-17T15:48:29.921444800+00:00,normal,1
2026-03-17T15:48:29.925178200+00:00,normal,1
2026-03-17T15:48:29.975276900+00:00,normal,1
2026-03-17T15:48:30.021315600+00:00,normal,1
2026-03-17T15:48:30.025337+00:00,normal,1
2026-03-17T15:48:30.072849900+00:00,normal,1
2026-03-17T15:48:30.075652600+00:00,normal,1
2026-03-17T15:48:30.121492700+00:00,normal,1
2026-03-17T15:48:30.125251300+00:00,normal,1
2026-03-17T15:48:30.175339600+00:00,normal,1
2026-03-17T15:48:30.225136700+00:00,normal,1
2026-03-17T15:48:30.225247700+00:00,normal,1
2026-03-17T15:48:30.272448400+00:00,normal,1
2026-03-17T15:48:30.275253500+00:00,normal,1
2026-03-17T15:48:30.321336400+00:00,normal,1
2026-03-17T15:48:30.325111500+00:00,normal,1
2026-03-17T15:48:30.375243300+00:00,normal,1
2026-03-17T15:48:30.421456800+00:00,normal,1
2026-03-17T15:48:30.425271400+00:00,normal,1
2026-03-17T15:48:30.472326900+00:00,normal,1
2026-03-17T15:48:30.475359100+00:00,normal,1
2026-03-17T15:48:30.521337600+00:00,normal,1
2026-03-17T15:48:30.525172500+00:00,normal,1
2026-03-17T15:48:30.575522500+00:00,normal,1
2026-03-17T15:48:30.621372900+00:00,normal,1
2026-03-17T15:48:30.625375800+00:00,normal,1
2026-03-17T15:48:30.672401+00:00,normal,1
2026-03-17T15:48:30.675382+00:00,normal,1
2026-03-17T15:48:30.721348700+00:00,normal,1
2026-03-17T15:48:30.725475600+00:00,normal,1
2026-03-17T15:48:32.627324300+00:00,normal,1
2026-03-17T15:48:32.627902800+00:00,normal,1
2026-03-17T15:48:32.672349800+00:00,normal,1
2026-03-17T15:48:32.677764900+00:00,normal,1
2026-03-17T15:48:32.727373+00:00,normal,1
2026-03-17T15:48:32.727799500+00:00,normal,1
2026-03-17T15:48:32.777907300+00:00,normal,1
2026-03-17T15:48:32.827420800+00:00,normal,1
2026-03-17T15:48:32.827885900+00:00,normal,1
2026-03-17T15:48:32.873252+00:00,normal,1
2026-03-17T15:48:32.877964+00:00,normal,1
2026-03-17T15:48:32.927393600+00:00,normal,1
2026-03-17T15:48:32.927822600+00:00,normal,1
2026-03-17T15:48:32.977866600+00:00,normal,1
2026-03-17T15:48:33.027291300+00:00,normal,1
2026-03-17T15:48:33.027764200+00:00,normal,1
2026-03-17T15:48:33.072303500+00:00,normal,1
2026-03-17T15:48:33.077829300+00:00,normal,1
2026-03-17T15:48:33.127405800+00:00,normal,1
2026-03-17T15:48:33.127912300+00:00,normal,1
2026-03-17T15:48:33.177890300+00:00,normal,1
2026-03-17T15:48:33.227898100+00:00,normal,1
2026-03-17T15:48:33.228003900+00:00,normal,1
2026-03-17T15:48:33.272626700+00:00,normal,1
2026-03-17T15:48:33.277958700+00:00,normal,1
2026-03-17T15:48:33.327513200+00:00,normal,1
2026-03-17T15:48:33.328156+00:00,normal,1
2026-03-17T15:48:33.378564400+00:00,normal,1
2026-03-17T15:48:33.427495800+00:00,normal,1
2026-03-17T15:48:33.427957200+00:00,normal,1
2026-03-17T15:48:33.473915600+00:00,normal,1
2026-03-17T15:48:33.477921300+00:00,normal,1
2026-03-17T15:48:33.527414500+00:00,normal,1
2026-03-17T15:48:33.527952600+00:00,normal,1
2026-03-17T15:48:33.577974500+00:00,normal,1
2026-03-17T15:48:33.627424600+00:00,normal,1
2026-03-17T15:48:33.628019+00:00,normal,1
2026-03-17T15:48:33.672329400+00:00,normal,1
2026-03-17T15:48:33.677968400+00:00,normal,1
2026-03-17T15:48:33.727455500+00:00,normal,1
2026-03-17T15:48:33.727873900+00:00,normal,1
2026-03-17T15:48:33.777983+00:00,normal,1
2026-03-17T15:48:33.827433100+00:00,normal,1
2026-03-17T15:48:33.827922100+00:00,normal,1
2026-03-17T15:48:33.872333500+00:00,normal,1
2026-03-17T15:48:33.878065100+00:00,normal,1
2026-03-17T15:48:33.927501200+00:00,normal,1
2026-03-17T15:48:33.927986800+00:00,normal,1
2026-03-17T15:48:33.978043700+00:00,normal,1
2026-03-17T15:48:34.027397100+00:00,normal,1
2026-03-17T15:48:34.027966+00:00,normal,1
2026-03-17T15:48:34.072606900+00:00,normal,1
2026-03-17T15:48:34.078004600+00:00,normal,1
2026-03-17T15:48:34.127345200+00:00,normal,1
2026-03-17T15:48:34.127882900+00:00,normal,1
2026-03-17T15:48:34.178006400+00:00,normal,1
2026-03-17T15:48:34.227352900+00:00,normal,1
2026-03-17T15:48:34.227937400+00:00,important,1
2026-03-17T15:48:34.277466900+00:00,important,1
2026-03-17T15:48:34.278171+00:00,normal,1
2026-03-17T15:48:34.327394100+00:00,important,1
2026-03-17T15:48:34.327938400+00:00,important,1
2026-03-17T15:48:34.378207500+00:00,important,1
2026-03-17T15:48:34.427401800+00:00,important,1
2026-03-17T15:48:34.427966300+00:00,important,1
2026-03-17T15:48:34.472349100+00:00,important,1
2026-03-17T15:48:34.477978+00:00,normal,1
2026-03-17T15:48:34.527463200+00:00,important,1
2026-03-17T15:48:34.528012900+00:00,important,1
2026-03-17T15:48:34.578272+00:00,important,1
2026-03-17T15:48:34.627459500+00:00,important,1
2026-03-17T15:48:34.628177600+00:00,important,1
2026-03-17T15:48:34.672376800+00:00,important,1
2026-03-17T15:48:34.678144600+00:00,normal,1
2026-03-17T15:48:34.727339200+00:00,important,1
2026-03-17T15:48:34.728078700+00:00,important,1
2026-03-17T15:48:34.778126300+00:00,important,1
2026-03-17T15:48:34.827407600+00:00,important,1
2026-03-17T15:48:34.828060700+00:00,important,1
2026-03-17T15:48:34.876158300+00:00,important,1
2026-03-17T15:48:34.878169300+00:00,normal,1
2026-03-17T15:48:34.927346700+00:00,important,1
2026-03-17T15:48:34.928029+00:00,important,1
2026-03-17T15:48:34.978612500+00:00,important,1
2026-03-17T15:48:35.027289200+00:00,important,1
2026-03-17T15:48:35.028083800+00:00,important,1
2026-03-17T15:48:35.072331100+00:00,important,1
2026-03-17T15:48:35.078143700+00:00,normal,1
2026-03-17T15:48:35.127628500+00:00,important,1
2026-03-17T15:48:35.128098800+00:00,important,1
2026-03-17T15:48:35.178252800+00:00,important,1
2026-03-17T15:48:35.227461900+00:00,important,1
2026-03-17T15:48:35.228352500+00:00,important,1
2026-03-17T15:48:35.274535200+00:00,important,1
2026-03-17T15:48:35.278089800+00:00,normal,1
2026-03-17T15:48:35.327313200+00:00,important,1
2026-03-17T15:48:35.328142800+00:00,important,1
2026-03-17T15:48:35.378146500+00:00,important,1
2026-03-17T15:48:35.427410+00:00,important,1
2026-03-17T15:48:35.428152+00:00,important,1
2026-03-17T15:48:35.472300900+00:00,important,1
2026-03-17T15:48:35.478123500+00:00,normal,1
2026-03-17T15:48:35.527540300+00:00,important,1
2026-03-17T15:48:35.528021+00:00,important,1
2026-03-17T15:48:35.578212100+00:00,important,1
2026-03-17T15:48:35.627423200+00:00,important,1
2026-03-17T15:48:35.628140600+00:00,important,1
2026-03-17T15:48:35.672411800+00:00,important,1
2026-03-17T15:48:35.678080100+00:00,normal,1
2026-03-17T15:48:35.727384800+00:00,important,1
2026-03-17T15:48:35.728121300+00:00,important,1
2026-03-17T15:48:37.627452200+00:00,normal,1
2026-03-17T15:48:37.629146900+00:00,normal,1
2026-03-17T15:48:37.678408300+00:00,normal,1
2026-03-17T15:48:37.679243300+00:00,normal,1
2026-03-17T15:48:37.727414500+00:00,normal,1
2026-03-17T15:48:37.729224700+00:00,normal,1
2026-03-17T15:48:37.779597100+00:00,normal,1
2026-03-17T15:48:37.827596600+00:00,normal,1
2026-03-17T15:48:37.829392300+00:00,normal,1
2026-03-17T15:48:37.878403100+00:00,normal,1
2026-03-17T15:48:37.879192500+00:00,normal,1
2026-03-17T15:48:37.927415700+00:00,important,1
2026-03-17T15:48:37.929197400+00:00,important,1
2026-03-17T15:48:37.979229500+00:00,important,1
2026-03-17T15:48:38.027397300+00:00,important,1
2026-03-17T15:48:38.029237500+00:00,important,1
2026-03-17T15:48:38.078456400+00:00,important,1
2026-03-17T15:48:38.079208600+00:00,normal,1
2026-03-17T15:48:38.127319400+00:00,important,1
2026-03-17T15:48:38.129277400+00:00,important,1
2026-03-17T15:48:38.179247700+00:00,important,1
2026-03-17T15:48:38.227406900+00:00,important,1
2026-03-17T15:48:38.229368900+00:00,important,1
2026-03-17T15:48:38.278547600+00:00,important,1
2026-03-17T15:48:38.279208500+00:00,normal,1
2026-03-17T15:48:38.327421600+00:00,important,1
2026-03-17T15:48:38.329202200+00:00,important,1
2026-03-17T15:48:38.379359400+00:00,important,1
2026-03-17T15:48:38.427360800+00:00,important,1
2026-03-17T15:48:38.429180400+00:00,important,1
2026-03-17T15:48:38.478342+00:00,important,1
2026-03-17T15:48:38.479172600+00:00,normal,1
2026-03-17T15:48:38.527492500+00:00,important,1
2026-03-17T15:48:38.529327600+00:00,important,1
2026-03-17T15:48:38.579420200+00:00,important,1
2026-03-17T15:48:38.627544900+00:00,important,1
2026-03-17T15:48:38.629221500+00:00,important,1
2026-03-17T15:48:38.678325300+00:00,important,1
2026-03-17T15:48:38.679272100+00:00,normal,1
2026-03-17T15:48:38.727346400+00:00,important,1
2026-03-17T15:48:38.729235300+00:00,important,1
2026-03-17T15:48:38.779366800+00:00,important,1
2026-03-17T15:48:38.833206+00:00,important,1
2026-03-17T15:48:38.833865700+00:00,important,1
2026-03-17T15:48:38.879086800+00:00,important,1
2026-03-17T15:48:38.883920700+00:00,normal,1
2026-03-17T15:48:38.933715100+00:00,important,1
2026-03-17T15:48:38.934548300+00:00,important,1
2026-03-17T15:48:38.984025100+00:00,important,1
2026-03-17T15:48:39.033305500+00:00,important,1
2026-03-17T15:48:39.033970700+00:00,important,1
2026-03-17T15:48:39.078417500+00:00,important,1
2026-03-17T15:48:39.083827600+00:00,normal,1
2026-03-17T15:48:39.133677500+00:00,important,1
2026-03-17T15:48:39.136030400+00:00,important,1
2026-03-17T15:48:39.183940100+00:00,important,1
2026-03-17T15:48:39.233306500+00:00,important,1
2026-03-17T15:48:39.233826100+00:00,important,1
2026-03-17T15:48:39.278374+00:00,important,1
2026-03-17T15:48:39.283897100+00:00,normal,1
2026-03-17T15:48:39.333312800+00:00,important,1
2026-03-17T15:48:39.333900200+00:00,important,1
2026-03-17T15:48:39.385180700+00:00,important,1
2026-03-17T15:48:39.433287300+00:00,important,1
2026-03-17T15:48:39.435020900+00:00,important,1
2026-03-17T15:48:39.478289800+00:00,important,1
2026-03-17T15:48:39.484966500+00:00,normal,1
2026-03-17T15:48:39.533291100+00:00,important,1
2026-03-17T15:48:39.534968100+00:00,important,1
2026-03-17T15:48:39.585138900+00:00,important,1
2026-03-17T15:48:39.636913500+00:00,important,1
2026-03-17T15:48:39.636978800+00:00,important,1
2026-03-17T15:48:39.682040300+00:00,important,1
2026-03-17T15:48:39.685663600+00:00,normal,1
2026-03-17T15:48:39.733537200+00:00,important,1
2026-03-17T15:48:39.735969100+00:00,important,1
2026-03-17T15:48:39.785726900+00:00,important,1
2026-03-17T15:48:39.833429100+00:00,important,1
2026-03-17T15:48:39.835594900+00:00,important,1
2026-03-17T15:48:39.885588100+00:00,important,1
2026-03-17T15:48:39.885685300+00:00,normal,1
2026-03-17T15:48:39.934671+00:00,important,1
2026-03-17T15:48:39.935835100+00:00,important,1
2026-03-17T15:48:39.985757700+00:00,important,1
2026-03-17T15:48:40.033238300+00:00,important,1
2026-03-17T15:48:40.035723200+00:00,important,1
2026-03-17T15:48:40.085764+00:00,important,1
2026-03-17T15:48:40.089092800+00:00,important,1
2026-03-17T15:48:40.135990700+00:00,normal,1
2026-03-17T15:48:40.136398100+00:00,important,1
2026-03-17T15:48:40.186418800+00:00,important,1
2026-03-17T15:48:40.233279200+00:00,important,1
2026-03-17T15:48:40.236194900+00:00,important,1
2026-03-17T15:48:40.286230400+00:00,important,1
2026-03-17T15:48:40.286382700+00:00,important,1
2026-03-17T15:48:40.333379100+00:00,normal,1
2026-03-17T15:48:40.336508700+00:00,important,1
2026-03-17T15:48:40.386375200+00:00,important,1
2026-03-17T15:48:40.433846700+00:00,important,1
2026-03-17T15:48:40.436287800+00:00,important,1
2026-03-17T15:48:40.486270400+00:00,important,1
2026-03-17T15:48:40.486395700+00:00,normal,1
2026-03-17T15:48:40.533336600+00:00,important,1
2026-03-17T15:48:40.536379300+00:00,important,1
2026-03-17T15:48:40.587299700+00:00,important,1
2026-03-17T15:48:40.635253300+00:00,important,1
2026-03-17T15:48:40.637316300+00:00,important,1
2026-03-17T15:48:40.686279+00:00,important,1
2026-03-17T15:48:40.687260700+00:00,normal,1
2026-03-17T15:49:08.609311200+00:00,normal,1
2026-03-17T15:49:08.610451+00:00,normal,1
2026-03-17T15:49:08.613091300+00:00,normal,1
2026-03-17T15:49:08.663197300+00:00,normal,1
2026-03-17T15:49:08.710335200+00:00,normal,1
2026-03-17T15:49:08.713086800+00:00,normal,1
2026-03-17T15:49:08.763093200+00:00,normal,1
2026-03-17T15:49:08.809412600+00:00,normal,1
2026-03-17T15:49:08.810311700+00:00,normal,1
2026-03-17T15:49:08.813089400+00:00,normal,1
2026-03-17T15:49:08.863175400+00:00,normal,1
2026-03-17T15:49:08.910381400+00:00,normal,1
2026-03-17T15:49:08.913181700+00:00,normal,1
2026-03-17T15:49:08.964110600+00:00,normal,1
2026-03-17T15:49:09.009263500+00:00,normal,1
2026-03-17T15:49:09.010906100+00:00,normal,1
2026-03-17T15:49:09.013112400+00:00,normal,1
2026-03-17T15:49:09.063172100+00:00,normal,1
2026-03-17T15:49:09.110332+00:00,normal,1
2026-03-17T15:49:09.113149400+00:00,normal,1
2026-03-17T15:49:09.163234400+00:00,normal,1
2026-03-17T15:49:09.213104900+00:00,normal,1
2026-03-17T15:49:09.213262700+00:00,normal,1
2026-03-17T15:49:09.213425100+00:00,normal,1
2026-03-17T15:49:09.263467500+00:00,normal,1
2026-03-17T15:49:09.310445+00:00,normal,1
2026-03-17T15:49:09.313551500+00:00,normal,1
2026-03-17T15:49:09.363546100+00:00,normal,1
2026-03-17T15:49:09.409323800+00:00,normal,1
2026-03-17T15:49:09.410208400+00:00,normal,1
2026-03-17T15:49:09.413440100+00:00,normal,1
2026-03-17T15:49:09.463516900+00:00,normal,1
2026-03-17T15:49:09.510262+00:00,normal,1
2026-03-17T15:49:09.513641+00:00,normal,1
2026-03-17T15:49:09.563727500+00:00,normal,1
2026-03-17T15:49:09.610397500+00:00,normal,1
2026-03-17T15:49:09.610752400+00:00,normal,1
2026-03-17T15:49:09.613555800+00:00,normal,1
2026-03-17T15:49:09.663870900+00:00,normal,1
2026-03-17T15:49:09.710386800+00:00,normal,1
2026-03-17T15:49:09.713597200+00:00,normal,1
2026-03-17T15:49:09.763595500+00:00,normal,1
2026-03-17T15:49:09.809322700+00:00,normal,1
2026-03-17T15:49:09.810211700+00:00,normal,1
2026-03-17T15:49:09.813445700+00:00,normal,1
2026-03-17T15:49:09.863524800+00:00,normal,1
2026-03-17T15:49:09.910325200+00:00,normal,1
2026-03-17T15:49:09.913620900+00:00,normal,1
2026-03-17T15:49:09.963696800+00:00,normal,1
2026-03-17T15:49:10.009313200+00:00,normal,1
2026-03-17T15:49:10.010343+00:00,normal,1
2026-03-17T15:49:10.013572800+00:00,normal,1
2026-03-17T15:49:10.063598900+00:00,normal,1
2026-03-17T15:49:10.110337600+00:00,normal,1
2026-03-17T15:49:10.113562600+00:00,normal,1
2026-03-17T15:49:10.164291500+00:00,normal,1
2026-03-17T15:49:10.209365400+00:00,normal,1
2026-03-17T15:49:10.210290300+00:00,normal,1
2026-03-17T15:49:10.213555300+00:00,normal,1
2026-03-17T15:49:10.263704700+00:00,normal,1
2026-03-17T15:49:10.310276100+00:00,normal,1
2026-03-17T15:49:10.313475300+00:00,normal,1
2026-03-17T15:49:10.363619800+00:00,normal,1
2026-03-17T15:49:10.409293500+00:00,normal,1
2026-03-17T15:49:10.413782700+00:00,normal,1
2026-03-17T15:49:10.413888+00:00,normal,1
2026-03-17T15:49:10.463594400+00:00,normal,1
2026-03-17T15:49:10.510413500+00:00,normal,1
2026-03-17T15:49:10.513621400+00:00,normal,1
2026-03-17T15:49:10.563675900+00:00,normal,1
2026-03-17T15:49:10.609316400+00:00,normal,1
2026-03-17T15:49:10.610230700+00:00,normal,1
2026-03-17T15:49:10.613515100+00:00,normal,1
2026-03-17T15:49:10.663699900+00:00,normal,1
2026-03-17T15:49:10.710363200+00:00,normal,1
2026-03-17T15:49:10.713694+00:00,normal,1
2026-03-17T15:49:10.763679100+00:00,normal,1
2026-03-17T15:49:12.610239400+00:00,normal,1
2026-03-17T15:49:12.613749700+00:00,normal,1
2026-03-17T15:49:12.663859100+00:00,normal,1
2026-03-17T15:49:12.710641100+00:00,normal,1
2026-03-17T15:49:12.714356600+00:00,normal,1
2026-03-17T15:49:12.763833300+00:00,normal,1
2026-03-17T15:49:12.812880900+00:00,normal,1
2026-03-17T15:49:12.813251700+00:00,normal,1
2026-03-17T15:49:12.814075300+00:00,normal,1
2026-03-17T15:49:12.864228700+00:00,normal,1
2026-03-17T15:49:12.910422500+00:00,normal,1
2026-03-17T15:49:12.913808800+00:00,normal,1
2026-03-17T15:49:12.964225+00:00,normal,1
2026-03-17T15:49:13.009337+00:00,normal,1
2026-03-17T15:49:13.010190900+00:00,normal,1
2026-03-17T15:49:13.014011200+00:00,normal,1
