ts,batch_size,avg_queue_ms,max_queue_ms,fill_pct,event
2026-03-18T08:08:57.903804300+00:00,1,0.556,0.556,0.0,sent
2026-03-18T08:08:57.953844600+00:00,1,0.550,0.550,0.0,sent
2026-03-18T08:08:57.958208700+00:00,1,2.386,2.386,0.0,sent
2026-03-18T08:08:57.958852700+00:00,1,0.597,0.597,0.0,sent
2026-03-18T08:08:58.003834400+00:00,1,0.542,0.542,0.0,sent
2026-03-18T08:08:58.053877400+00:00,1,0.543,0.543,0.0,sent
2026-03-18T08:08:58.059744100+00:00,1,1.486,1.486,0.0,sent
2026-03-18T08:08:58.103855800+00:00,1,0.543,0.543,0.0,sent
2026-03-18T08:08:58.155733300+00:00,1,2.541,2.541,0.0,sent
2026-03-18T08:08:58.161124300+00:00,2,5.292,5.292,0.0,sent
2026-03-18T08:08:58.208280600+00:00,1,5.009,5.009,0.0,sent
2026-03-18T08:08:58.253894400+00:00,1,0.502,0.502,0.0,sent
2026-03-18T08:08:58.259720600+00:00,1,1.484,1.484,0.0,sent
2026-03-18T08:08:58.319239100+00:00,1,15.227,15.227,0.0,sent
2026-03-18T08:08:58.364632+00:00,3,11.050,11.050,0.0,sent
2026-03-18T08:08:58.411124400+00:00,1,7.450,7.450,0.0,sent
2026-03-18T08:09:02.654417800+00:00,1,4200.289,4200.289,28.5,sent
2026-03-18T08:09:02.665448300+00:00,64,4206.569,4206.569,16.4,sent
2026-03-18T08:09:02.666547100+00:00,64,4110.048,4110.048,3.9,sent
2026-03-18T08:09:02.667467100+00:00,20,3911.336,3911.336,0.0,sent
2026-03-18T08:09:02.712038900+00:00,1,6.756,6.756,0.0,sent
2026-03-18T08:09:02.755916700+00:00,1,0.559,0.559,0.0,sent
2026-03-18T08:09:02.759577900+00:00,2,3.669,3.669,0.0,sent
2026-03-18T08:09:02.806679900+00:00,1,1.457,1.457,0.0,sent
2026-03-18T08:09:02.857934100+00:00,1,2.552,2.552,0.0,sent
2026-03-18T08:09:02.868990200+00:00,1,10.702,10.702,0.0,sent
2026-03-18T08:09:02.916938200+00:00,1,11.057,11.057,0.0,sent
2026-03-18T08:09:02.955768400+00:00,1,0.552,0.552,0.0,sent
2026-03-18T08:09:02.957892600+00:00,1,1.890,1.890,0.0,sent
2026-03-18T08:09:02.959692700+00:00,1,1.485,1.485,0.0,sent
2026-03-18T08:09:03.010189600+00:00,1,4.865,4.865,0.0,sent
2026-03-18T08:09:03.055811700+00:00,1,0.543,0.543,0.0,sent
2026-03-18T08:09:03.059770400+00:00,1,1.485,1.485,0.0,sent
2026-03-18T08:09:03.105790400+00:00,1,0.540,0.540,0.0,sent
2026-03-18T08:09:03.155961100+00:00,1,0.537,0.537,0.0,sent
2026-03-18T08:09:03.157884300+00:00,1,1.888,1.888,0.0,sent
2026-03-18T08:09:03.159717700+00:00,1,1.486,1.486,0.0,sent
2026-03-18T08:09:03.213261+00:00,1,7.933,7.933,0.0,sent
2026-03-18T08:09:03.255930300+00:00,1,0.536,0.536,0.0,sent
2026-03-18T08:09:03.259450300+00:00,1,1.218,1.218,0.0,sent
2026-03-18T08:09:03.320695500+00:00,1,15.149,15.149,0.0,sent
2026-03-18T08:09:03.355684+00:00,1,0.540,0.540,0.0,sent
2026-03-18T08:09:03.357765800+00:00,1,1.887,1.887,0.0,sent
2026-03-18T08:09:03.359874100+00:00,1,1.492,1.492,0.0,sent
2026-03-18T08:09:03.414532400+00:00,1,8.798,8.798,0.0,sent
2026-03-18T08:09:07.654229+00:00,1,4198.511,4198.511,28.5,sent
2026-03-18T08:09:07.656230600+00:00,64,4197.495,4197.495,16.0,sent
2026-03-18T08:09:07.658241900+00:00,64,4101.888,4101.888,3.5,sent
2026-03-18T08:09:07.671485700+00:00,20,3915.348,3915.348,0.0,sent
2026-03-18T08:09:07.714648600+00:00,1,6.231,6.231,0.0,sent
2026-03-18T08:09:07.757919500+00:00,1,1.890,1.890,0.0,sent
2026-03-18T08:09:07.759747300+00:00,2,1.403,1.403,0.0,sent
2026-03-18T08:09:07.809824200+00:00,1,1.310,1.310,0.0,sent
2026-03-18T08:09:07.869737200+00:00,2,11.203,11.203,0.0,sent
2026-03-18T08:09:07.916198900+00:00,1,7.642,7.642,0.0,sent
2026-03-18T08:09:07.958877+00:00,1,2.726,2.726,0.0,sent
2026-03-18T08:09:07.959289600+00:00,2,1.023,1.023,0.0,sent
2026-03-18T08:09:08.024854800+00:00,1,16.222,16.222,0.0,sent
2026-03-18T08:09:08.059764500+00:00,2,1.403,1.403,0.0,sent
2026-03-18T08:09:08.118297600+00:00,1,9.344,9.344,0.0,sent
2026-03-18T08:09:08.157788800+00:00,1,1.891,1.891,0.0,sent
2026-03-18T08:09:08.159759500+00:00,2,1.403,1.403,0.0,sent
2026-03-18T08:09:08.212604600+00:00,1,4.006,4.006,0.0,sent
2026-03-18T08:09:08.259733300+00:00,2,1.424,1.424,0.0,sent
2026-03-18T08:09:08.309757400+00:00,1,1.156,1.156,0.0,sent
2026-03-18T08:09:08.357780600+00:00,1,1.874,1.874,0.0,sent
2026-03-18T08:09:08.370817800+00:00,2,12.047,12.047,0.0,sent
2026-03-18T08:09:08.415627700+00:00,1,7.021,7.021,0.0,sent
2026-03-18T08:09:12.656336+00:00,2,4197.710,4197.710,28.3,sent
2026-03-18T08:09:12.657760100+00:00,64,4148.501,4148.501,15.8,sent
2026-03-18T08:09:12.659008400+00:00,64,4102.567,4102.567,3.3,sent
2026-03-18T08:09:12.659790200+00:00,18,3303.780,3303.780,0.0,sent
2026-03-18T08:09:12.660131300+00:00,1,0.832,0.832,0.0,sent
2026-03-18T08:09:12.718768900+00:00,1,9.088,9.088,0.0,sent
2026-03-18T08:09:12.757827500+00:00,1,1.873,1.873,0.0,sent
2026-03-18T08:09:12.759644100+00:00,2,1.266,1.266,0.0,sent
2026-03-18T08:09:12.812500700+00:00,1,3.071,3.071,0.0,sent
2026-03-18T08:09:12.859727600+00:00,2,1.269,1.269,0.0,sent
2026-03-18T08:09:12.922583+00:00,1,12.579,12.579,0.0,sent
2026-03-18T08:09:12.957986100+00:00,1,1.883,1.883,0.0,sent
2026-03-18T08:09:12.959647200+00:00,2,1.266,1.266,0.0,sent
2026-03-18T08:09:13.014954700+00:00,1,5.314,5.314,0.0,sent
2026-03-18T08:09:13.059722600+00:00,2,1.269,1.269,0.0,sent
2026-03-18T08:09:13.124189500+00:00,1,14.674,14.674,0.0,sent
2026-03-18T08:09:13.159327300+00:00,1,1.878,1.878,0.0,sent
2026-03-18T08:09:13.159788800+00:00,2,1.344,1.344,0.0,sent
2026-03-18T08:09:13.219706300+00:00,1,10.038,10.038,0.0,sent
2026-03-18T08:09:13.259842300+00:00,1,1.269,1.269,0.0,sent
2026-03-18T08:09:13.267253100+00:00,1,7.645,7.645,0.0,sent
2026-03-18T08:09:13.313931700+00:00,1,4.495,4.495,0.0,sent
2026-03-18T08:09:13.357785300+00:00,1,1.875,1.875,0.0,sent
2026-03-18T08:09:13.375393800+00:00,2,16.771,16.771,0.0,sent
2026-03-18T08:09:13.421675200+00:00,1,11.971,11.971,0.0,sent
2026-03-18T08:09:17.653388400+00:00,2,4194.711,4194.711,28.3,sent
2026-03-18T08:09:17.654604400+00:00,64,4144.496,4144.496,15.8,sent
2026-03-18T08:09:17.656137800+00:00,64,4099.366,4099.366,3.3,sent
2026-03-18T08:09:17.657852600+00:00,17,3301.731,3301.731,0.0,sent
2026-03-18T08:09:17.659910600+00:00,1,1.053,1.053,0.0,sent
2026-03-18T08:09:17.661756+00:00,1,1.047,1.047,0.0,sent
2026-03-18T08:09:17.715494+00:00,1,4.614,4.614,0.0,sent
2026-03-18T08:09:17.757727400+00:00,1,1.767,1.767,0.0,sent
2026-03-18T08:09:17.759758300+00:00,1,1.056,1.056,0.0,sent
2026-03-18T08:09:17.762240300+00:00,1,1.528,1.528,0.0,sent
2026-03-18T08:09:17.811795900+00:00,1,1.039,1.039,0.0,sent
2026-03-18T08:09:17.859748+00:00,1,1.054,1.054,0.0,sent
2026-03-18T08:09:17.872484700+00:00,1,11.312,11.312,0.0,sent
2026-03-18T08:09:17.918704500+00:00,1,7.790,7.790,0.0,sent
2026-03-18T08:09:17.957797500+00:00,1,1.678,1.678,0.0,sent
2026-03-18T08:09:17.964666400+00:00,2,5.894,5.894,0.0,sent
2026-03-18T08:09:18.025918+00:00,1,15.133,15.133,0.0,sent
2026-03-18T08:09:18.059811+00:00,1,1.051,1.051,0.0,sent
2026-03-18T08:09:18.061737700+00:00,1,0.996,0.996,0.0,sent
2026-03-18T08:09:18.121981600+00:00,1,10.836,10.836,0.0,sent
2026-03-18T08:09:18.157710900+00:00,1,1.686,1.686,0.0,sent
2026-03-18T08:09:18.159818800+00:00,1,1.050,1.050,0.0,sent
2026-03-18T08:09:18.168871600+00:00,1,8.055,8.055,0.0,sent
2026-03-18T08:09:18.215425400+00:00,1,4.645,4.645,0.0,sent
2026-03-18T08:09:18.259780+00:00,1,1.051,1.051,0.0,sent
2026-03-18T08:09:18.277857200+00:00,1,16.267,16.267,0.0,sent
2026-03-18T08:09:18.311799800+00:00,1,0.982,0.982,0.0,sent
2026-03-18T08:09:18.356504+00:00,1,0.361,0.361,0.0,sent
2026-03-18T08:09:18.359736600+00:00,1,1.046,1.046,0.0,sent
2026-03-18T08:09:18.361661900+00:00,1,0.980,0.980,0.0,sent
2026-03-18T08:09:18.419299600+00:00,1,8.139,8.139,0.0,sent
2026-03-18T08:09:22.653798300+00:00,1,4195.050,4195.050,28.5,sent
2026-03-18T08:09:22.656337400+00:00,64,4194.978,4194.978,16.0,sent
2026-03-18T08:09:22.658308900+00:00,64,4101.687,4101.687,3.5,sent
2026-03-18T08:09:22.660026100+00:00,19,3503.683,3503.683,0.0,sent
2026-03-18T08:09:22.666467500+00:00,1,5.228,5.228,0.0,sent
2026-03-18T08:09:22.713784400+00:00,1,2.344,2.344,0.0,sent
2026-03-18T08:09:22.757927800+00:00,1,1.669,1.669,0.0,sent
2026-03-18T08:09:22.759722600+00:00,1,1.059,1.059,0.0,sent
2026-03-18T08:09:22.761975200+00:00,1,0.492,0.492,0.0,sent
2026-03-18T08:09:22.823689900+00:00,1,12.256,12.256,0.0,sent
2026-03-18T08:09:22.860446900+00:00,1,1.051,1.051,0.0,sent
2026-03-18T08:09:22.861850800+00:00,1,0.485,0.485,0.0,sent
2026-03-18T08:09:22.917715+00:00,1,6.261,6.261,0.0,sent
2026-03-18T08:09:22.957907300+00:00,1,1.684,1.684,0.0,sent
2026-03-18T08:09:22.960027900+00:00,1,1.053,1.053,0.0,sent
2026-03-18T08:09:22.964102300+00:00,1,2.821,2.821,0.0,sent
2026-03-18T08:09:23.011739100+00:00,1,0.482,0.482,0.0,sent
2026-03-18T08:09:23.059936900+00:00,1,0.803,0.803,0.0,sent
2026-03-18T08:09:23.061868900+00:00,1,0.526,0.526,0.0,sent
2026-03-18T08:09:23.119618100+00:00,1,7.895,7.895,0.0,sent
2026-03-18T08:09:23.157724500+00:00,1,1.673,1.673,0.0,sent
2026-03-18T08:09:23.159914100+00:00,1,1.031,1.031,0.0,sent
2026-03-18T08:09:23.166958400+00:00,1,5.443,5.443,0.0,sent
2026-03-18T08:09:23.213197600+00:00,1,1.919,1.919,0.0,sent
2026-03-18T08:09:23.259798+00:00,1,1.031,1.031,0.0,sent
2026-03-18T08:09:23.276624+00:00,1,15.367,15.367,0.0,sent
2026-03-18T08:09:23.324675500+00:00,1,13.231,13.231,0.0,sent
2026-03-18T08:09:23.357938600+00:00,1,1.674,1.674,0.0,sent
2026-03-18T08:09:23.359878400+00:00,1,1.024,1.024,0.0,sent
2026-03-18T08:09:23.361665700+00:00,1,0.475,0.475,0.0,sent
2026-03-18T08:09:23.418552+00:00,1,7.029,7.029,0.0,sent
2026-03-18T08:09:27.657795+00:00,1,4198.303,4198.303,28.5,sent
2026-03-18T08:09:27.658971800+00:00,64,4197.132,4197.132,16.0,sent
2026-03-18T08:09:27.660023500+00:00,64,4103.308,4103.308,3.7,sent
2026-03-18T08:09:27.661078100+00:00,19,3704.708,3704.708,0.0,sent
2026-03-18T08:09:27.665710300+00:00,1,0.615,0.615,0.0,sent
2026-03-18T08:09:27.720321200+00:00,1,4.912,4.912,0.0,sent
2026-03-18T08:09:27.757802900+00:00,1,1.668,1.668,0.0,sent
2026-03-18T08:09:27.759894800+00:00,1,0.999,0.999,0.0,sent
2026-03-18T08:09:27.781091900+00:00,1,15.613,15.613,0.0,sent
2026-03-18T08:09:27.826871200+00:00,1,11.511,11.511,0.0,sent
2026-03-18T08:09:27.860101+00:00,1,0.929,0.929,0.0,sent
2026-03-18T08:09:27.865708500+00:00,1,0.614,0.614,0.0,sent
2026-03-18T08:09:27.920261+00:00,1,5.041,5.041,0.0,sent
2026-03-18T08:09:27.958161300+00:00,1,1.670,1.670,0.0,sent
2026-03-18T08:09:27.959802200+00:00,1,0.924,0.924,0.0,sent
2026-03-18T08:09:27.967246400+00:00,1,2.073,2.073,0.0,sent
2026-03-18T08:09:28.032279400+00:00,1,16.080,16.080,0.0,sent
2026-03-18T08:09:28.059692700+00:00,1,0.921,0.921,0.0,sent
2026-03-18T08:09:28.078220300+00:00,1,13.021,13.021,0.0,sent
2026-03-18T08:09:28.126142200+00:00,1,10.965,10.965,0.0,sent
2026-03-18T08:09:28.157719600+00:00,1,1.670,1.670,0.0,sent
2026-03-18T08:09:28.159756200+00:00,1,0.920,0.920,0.0,sent
2026-03-18T08:09:28.172596900+00:00,1,6.503,6.503,0.0,sent
2026-03-18T08:09:28.218174300+00:00,1,2.978,2.978,0.0,sent
2026-03-18T08:09:28.259713900+00:00,1,0.916,0.916,0.0,sent
2026-03-18T08:09:28.265693900+00:00,1,0.604,0.604,0.0,sent
2026-03-18T08:09:28.325935900+00:00,1,10.491,10.491,0.0,sent
2026-03-18T08:09:28.357918300+00:00,1,1.673,1.673,0.0,sent
2026-03-18T08:09:28.359676+00:00,1,0.905,0.905,0.0,sent
2026-03-18T08:09:28.365652500+00:00,1,0.602,0.602,0.0,sent
2026-03-18T08:09:28.419156100+00:00,1,3.605,3.605,0.0,sent
2026-03-18T08:09:32.659877+00:00,1,4200.492,4200.492,28.7,sent
2026-03-18T08:09:32.661390+00:00,64,4195.692,4195.692,16.2,sent
2026-03-18T08:09:32.662563800+00:00,64,4105.721,4105.721,3.7,sent
2026-03-18T08:09:32.663445200+00:00,19,3707.205,3707.205,0.0,sent
2026-03-18T08:09:32.667787400+00:00,1,1.087,1.087,0.0,sent
2026-03-18T08:09:32.730142400+00:00,1,12.729,12.729,0.0,sent
2026-03-18T08:09:32.757871900+00:00,1,1.654,1.654,0.0,sent
2026-03-18T08:09:32.760273100+00:00,1,0.891,0.891,0.0,sent
2026-03-18T08:09:32.775944100+00:00,1,9.124,9.124,0.0,sent
2026-03-18T08:09:32.823384700+00:00,1,6.529,6.529,0.0,sent
2026-03-18T08:09:32.859903300+00:00,1,0.886,0.886,0.0,sent
2026-03-18T08:09:32.870168900+00:00,1,3.400,3.400,0.0,sent
2026-03-18T08:09:32.917396200+00:00,1,0.381,0.381,0.0,sent
2026-03-18T08:09:32.957755800+00:00,1,1.652,1.652,0.0,sent
2026-03-18T08:09:32.959949800+00:00,1,1.084,1.084,0.0,sent
2026-03-18T08:09:32.979914500+00:00,1,13.100,13.100,0.0,sent
2026-03-18T08:09:33.026243800+00:00,1,9.350,9.350,0.0,sent
2026-03-18T08:09:33.059696800+00:00,1,0.891,0.891,0.0,sent
2026-03-18T08:09:33.072225800+00:00,1,5.316,5.316,0.0,sent
2026-03-18T08:09:33.120206300+00:00,1,3.157,3.157,0.0,sent
2026-03-18T08:09:33.157877900+00:00,1,1.653,1.653,0.0,sent
2026-03-18T08:09:33.160021400+00:00,1,0.894,0.894,0.0,sent
2026-03-18T08:09:33.183711700+00:00,1,16.596,16.596,0.0,sent
2026-03-18T08:09:33.217808300+00:00,1,1.004,1.004,0.0,sent
2026-03-18T08:09:33.259703900+00:00,1,0.889,0.889,0.0,sent
2026-03-18T08:09:33.267760800+00:00,1,1.003,1.003,0.0,sent
2026-03-18T08:09:33.325035600+00:00,1,7.955,7.955,0.0,sent
2026-03-18T08:09:33.357854100+00:00,1,1.657,1.657,0.0,sent
2026-03-18T08:09:33.360031+00:00,1,0.890,0.890,0.0,sent
2026-03-18T08:09:33.371155500+00:00,1,4.286,4.286,0.0,sent
2026-03-18T08:09:33.431180600+00:00,1,14.323,14.323,0.0,sent
2026-03-18T08:09:33.459935700+00:00,1,0.896,0.896,0.0,sent
2026-03-18T08:09:37.659842900+00:00,1,4193.000,4193.000,28.5,sent
2026-03-18T08:09:37.662371600+00:00,64,4145.002,4145.002,16.0,sent
2026-03-18T08:09:37.664626600+00:00,64,4107.660,4107.660,3.5,sent
2026-03-18T08:09:37.665991300+00:00,18,3509.660,3509.660,0.0,sent
2026-03-18T08:09:37.670199300+00:00,1,2.724,2.724,0.0,sent
2026-03-18T08:09:37.731792800+00:00,1,13.290,13.290,0.0,sent
2026-03-18T08:09:37.758056500+00:00,1,1.618,1.618,0.0,sent
2026-03-18T08:09:37.759686300+00:00,1,0.853,0.853,0.0,sent
2026-03-18T08:09:37.776841300+00:00,1,9.155,9.155,0.0,sent
2026-03-18T08:09:37.822941300+00:00,1,5.432,5.432,0.0,sent
2026-03-18T08:09:37.859785500+00:00,1,0.849,0.849,0.0,sent
2026-03-18T08:09:37.869537600+00:00,1,1.858,1.858,0.0,sent
2026-03-18T08:09:37.931918900+00:00,1,12.733,12.733,0.0,sent
2026-03-18T08:09:37.956628+00:00,1,0.451,0.451,0.0,sent
2026-03-18T08:09:37.959799+00:00,1,0.968,0.968,0.0,sent
2026-03-18T08:09:37.975719900+00:00,1,8.140,8.140,0.0,sent
2026-03-18T08:09:38.017819400+00:00,1,0.299,0.299,0.0,sent
2026-03-18T08:09:38.059739400+00:00,1,0.849,0.849,0.0,sent
2026-03-18T08:09:38.071040400+00:00,1,3.423,3.423,0.0,sent
2026-03-18T08:09:38.117843100+00:00,1,0.287,0.287,0.0,sent
2026-03-18T08:09:38.157711400+00:00,1,1.620,1.620,0.0,sent
2026-03-18T08:09:38.159647900+00:00,1,0.847,0.847,0.0,sent
2026-03-18T08:09:38.180645600+00:00,1,13.096,13.096,0.0,sent
2026-03-18T08:09:38.228518400+00:00,1,10.306,10.306,0.0,sent
2026-03-18T08:09:38.259867400+00:00,1,0.850,0.850,0.0,sent
2026-03-18T08:09:38.267910500+00:00,1,0.223,0.223,0.0,sent
2026-03-18T08:09:38.317879300+00:00,1,0.247,0.247,0.0,sent
2026-03-18T08:09:38.358153200+00:00,1,1.611,1.611,0.0,sent
2026-03-18T08:09:38.359886+00:00,1,0.849,0.849,0.0,sent
2026-03-18T08:09:38.369292+00:00,1,1.564,1.564,0.0,sent
2026-03-18T08:09:38.431769600+00:00,1,13.867,13.867,0.0,sent
2026-03-18T08:09:38.459700200+00:00,1,0.849,0.849,0.0,sent
2026-03-18T08:09:42.659963900+00:00,1,4192.214,4192.214,28.5,sent
2026-03-18T08:09:42.662361600+00:00,64,4144.214,4144.214,16.0,sent
2026-03-18T08:09:42.664286400+00:00,64,4107.608,4107.608,3.5,sent
2026-03-18T08:09:42.666015300+00:00,18,3509.607,3509.607,0.0,sent
2026-03-18T08:09:42.675087900+00:00,1,6.679,6.679,0.0,sent
2026-03-18T08:09:42.722790900+00:00,1,4.427,4.427,0.0,sent
2026-03-18T08:09:42.757786600+00:00,1,1.609,1.609,0.0,sent
2026-03-18T08:09:42.759816100+00:00,1,0.769,0.769,0.0,sent
2026-03-18T08:09:42.770180700+00:00,1,1.796,1.796,0.0,sent
2026-03-18T08:09:42.834019800+00:00,1,15.697,15.697,0.0,sent
2026-03-18T08:09:42.860137400+00:00,1,0.780,0.780,0.0,sent
2026-03-18T08:09:42.881059+00:00,1,12.622,12.622,0.0,sent
2026-03-18T08:09:42.928421+00:00,1,10.146,10.146,0.0,sent
2026-03-18T08:09:42.958110100+00:00,1,1.607,1.607,0.0,sent
2026-03-18T08:09:42.959758600+00:00,1,0.853,0.853,0.0,sent
2026-03-18T08:09:42.975806100+00:00,1,7.534,7.534,0.0,sent
2026-03-18T08:09:43.023081800+00:00,1,4.524,4.524,0.0,sent
2026-03-18T08:09:43.060064400+00:00,1,0.765,0.765,0.0,sent
2026-03-18T08:09:43.084935300+00:00,1,16.566,16.566,0.0,sent
2026-03-18T08:09:43.130809400+00:00,1,12.503,12.503,0.0,sent
2026-03-18T08:09:43.158005500+00:00,1,1.596,1.596,0.0,sent
2026-03-18T08:09:43.159966700+00:00,1,0.766,0.766,0.0,sent
2026-03-18T08:09:43.177383900+00:00,1,8.874,8.874,0.0,sent
2026-03-18T08:09:43.224367+00:00,1,6.080,6.080,0.0,sent
2026-03-18T08:09:43.259799800+00:00,1,0.772,0.772,0.0,sent
2026-03-18T08:09:43.271091300+00:00,1,2.732,2.732,0.0,sent
2026-03-18T08:09:43.333815400+00:00,1,15.403,15.403,0.0,sent
2026-03-18T08:09:43.357895600+00:00,1,1.602,1.602,0.0,sent
2026-03-18T08:09:43.359921300+00:00,1,0.769,0.769,0.0,sent
2026-03-18T08:09:43.380526800+00:00,1,12.158,12.158,0.0,sent
2026-03-18T08:09:43.428232+00:00,1,9.281,9.281,0.0,sent
2026-03-18T08:09:43.459784200+00:00,1,0.703,0.703,0.0,sent
2026-03-18T08:09:47.659922400+00:00,1,4191.529,4191.529,28.5,sent
2026-03-18T08:09:47.662265500+00:00,64,4143.531,4143.531,16.0,sent
2026-03-18T08:09:47.670892400+00:00,64,4113.649,4113.649,3.5,sent
2026-03-18T08:09:47.671538600+00:00,19,3515.198,3515.198,0.0,sent
2026-03-18T08:09:47.719899800+00:00,1,0.188,0.188,0.0,sent
2026-03-18T08:09:47.757784900+00:00,1,1.556,1.556,0.0,sent
2026-03-18T08:09:47.759676400+00:00,1,0.706,0.706,0.0,sent
2026-03-18T08:09:47.780859600+00:00,1,11.093,11.093,0.0,sent
2026-03-18T08:09:47.819876400+00:00,1,0.147,0.147,0.0,sent
2026-03-18T08:09:47.859769300+00:00,1,0.704,0.704,0.0,sent
2026-03-18T08:09:47.869746500+00:00,1,0.144,0.144,0.0,sent
2026-03-18T08:09:47.919841500+00:00,1,0.224,0.224,0.0,sent
2026-03-18T08:09:47.957849200+00:00,1,1.551,1.551,0.0,sent
2026-03-18T08:09:47.959701400+00:00,1,0.703,0.703,0.0,sent
2026-03-18T08:09:47.980928900+00:00,1,11.242,11.242,0.0,sent
2026-03-18T08:09:48.019887+00:00,1,0.167,0.167,0.0,sent
2026-03-18T08:09:48.059759700+00:00,1,0.707,0.707,0.0,sent
2026-03-18T08:09:48.075051+00:00,1,5.364,5.364,0.0,sent
2026-03-18T08:09:48.120042500+00:00,1,0.301,0.301,0.0,sent
2026-03-18T08:09:48.157754900+00:00,1,1.556,1.556,0.0,sent
2026-03-18T08:09:48.159758200+00:00,1,0.706,0.706,0.0,sent
2026-03-18T08:09:48.186007400+00:00,1,16.258,16.258,0.0,sent
2026-03-18T08:09:48.220209900+00:00,1,0.533,0.533,0.0,sent
2026-03-18T08:09:48.260701500+00:00,1,0.703,0.703,0.0,sent
2026-03-18T08:09:48.270091+00:00,1,0.199,0.199,0.0,sent
2026-03-18T08:09:48.319904300+00:00,1,0.295,0.295,0.0,sent
2026-03-18T08:09:48.357839900+00:00,1,1.557,1.557,0.0,sent
2026-03-18T08:09:48.359790400+00:00,1,0.704,0.704,0.0,sent
2026-03-18T08:09:48.370279600+00:00,1,0.265,0.265,0.0,sent
2026-03-18T08:09:48.419924300+00:00,1,0.143,0.143,0.0,sent
2026-03-18T08:09:48.459777900+00:00,1,0.704,0.704,0.0,sent
2026-03-18T08:09:52.661649100+00:00,1,4190.206,4190.206,28.3,sent
2026-03-18T08:09:52.663809400+00:00,64,4143.494,4143.494,16.0,sent
2026-03-18T08:09:52.665517+00:00,64,4108.617,4108.617,3.5,sent
2026-03-18T08:09:52.666209200+00:00,18,3509.831,3509.831,0.0,sent
2026-03-18T08:09:52.677250+00:00,1,6.645,6.645,0.0,sent
2026-03-18T08:09:52.725032800+00:00,1,4.534,4.534,0.0,sent
2026-03-18T08:09:52.758359500+00:00,1,1.417,1.417,0.0,sent
2026-03-18T08:09:52.759806600+00:00,1,0.749,0.749,0.0,sent
2026-03-18T08:09:52.772016600+00:00,1,1.621,1.621,0.0,sent
2026-03-18T08:09:52.835654800+00:00,1,15.154,15.154,0.0,sent
2026-03-18T08:09:52.866833500+00:00,1,7.562,7.562,0.0,sent
2026-03-18T08:09:52.871989200+00:00,1,1.401,1.401,0.0,sent
2026-03-18T08:09:52.930327600+00:00,1,9.805,9.805,0.0,sent
2026-03-18T08:09:52.958580300+00:00,1,1.417,1.417,0.0,sent
2026-03-18T08:09:52.959812700+00:00,1,0.613,0.613,0.0,sent
2026-03-18T08:09:52.976731700+00:00,1,6.234,6.234,0.0,sent
2026-03-18T08:09:53.022744600+00:00,1,2.251,2.251,0.0,sent
2026-03-18T08:09:53.059766600+00:00,1,0.610,0.610,0.0,sent
2026-03-18T08:09:53.084787200+00:00,1,14.040,14.040,0.0,sent
2026-03-18T08:09:53.131666500+00:00,1,11.228,11.228,0.0,sent
2026-03-18T08:09:53.158112900+00:00,1,1.565,1.565,0.0,sent
2026-03-18T08:09:53.159794900+00:00,1,0.618,0.618,0.0,sent
2026-03-18T08:09:53.177842100+00:00,1,7.406,7.406,0.0,sent
2026-03-18T08:09:53.225950900+00:00,1,5.520,5.520,0.0,sent
2026-03-18T08:09:53.259857100+00:00,1,0.643,0.643,0.0,sent
2026-03-18T08:09:53.288376800+00:00,1,17.684,17.684,0.0,sent
2026-03-18T08:09:53.335485900+00:00,1,14.704,14.704,0.0,sent
2026-03-18T08:09:53.366417700+00:00,2,10.046,10.046,0.0,sent
2026-03-18T08:09:53.382000900+00:00,1,11.533,11.533,0.0,sent
2026-03-18T08:09:53.429053200+00:00,1,8.640,8.640,0.0,sent
2026-03-18T08:09:53.459765300+00:00,1,0.606,0.606,0.0,sent
2026-03-18T08:09:57.659933700+00:00,1,4189.381,4189.381,28.5,sent
2026-03-18T08:09:57.662479500+00:00,64,4141.384,4141.384,16.0,sent
2026-03-18T08:09:57.664316600+00:00,64,4107.420,4107.420,3.5,sent
2026-03-18T08:09:57.666169800+00:00,18,3509.418,3509.418,0.0,sent
2026-03-18T08:09:57.676062400+00:00,1,5.454,5.454,0.0,sent
2026-03-18T08:09:57.723342300+00:00,1,2.548,2.548,0.0,sent
2026-03-18T08:09:57.758165700+00:00,1,1.366,1.366,0.0,sent
2026-03-18T08:09:57.760426600+00:00,1,1.155,1.155,0.0,sent
2026-03-18T08:09:57.786889+00:00,1,16.151,16.151,0.0,sent
2026-03-18T08:09:57.835323500+00:00,1,14.203,14.203,0.0,sent
2026-03-18T08:09:57.860097600+00:00,1,0.608,0.608,0.0,sent
2026-03-18T08:09:57.881853200+00:00,1,11.085,11.085,0.0,sent
2026-03-18T08:09:57.929978100+00:00,1,9.097,9.097,0.0,sent
2026-03-18T08:09:57.957717500+00:00,1,1.363,1.363,0.0,sent
2026-03-18T08:09:57.959707900+00:00,1,0.605,0.605,0.0,sent
2026-03-18T08:09:57.975210+00:00,1,4.657,4.657,0.0,sent
2026-03-18T08:09:58.022960700+00:00,1,2.153,2.153,0.0,sent
2026-03-18T08:09:58.059731300+00:00,1,0.602,0.602,0.0,sent
2026-03-18T08:09:58.083047800+00:00,1,12.359,12.359,0.0,sent
2026-03-18T08:09:58.130437600+00:00,1,9.397,9.397,0.0,sent
2026-03-18T08:09:58.158282500+00:00,1,1.367,1.367,0.0,sent
2026-03-18T08:09:58.159697600+00:00,1,0.601,0.601,0.0,sent
