ts,sensor,seq,jitter_ms,drift_ms,processing_latency_ms,priority,status
2025-09-06T01:10:00.368234+00:00,thermal,210,0.481,0.481,0.113,important,warning
2025-09-06T01:10:00.411783+00:00,power,105,1.086,-1.086,0.159,normal,normal
2025-09-06T01:10:00.412042+00:00,attitude,52,0.248,-0.248,0.070,normal,normal
2025-09-06T01:10:00.417542+00:00,thermal,211,0.679,-0.679,0.100,important,warning
2025-09-06T01:10:00.467579+00:00,thermal,212,0.036,0.036,0.103,important,warning
2025-09-06T01:10:00.511864+00:00,power,106,0.087,0.087,0.154,normal,normal
2025-09-06T01:10:00.517857+00:00,thermal,213,0.265,0.265,0.112,important,warning
2025-09-06T01:10:00.567590+00:00,thermal,214,0.250,-0.250,0.099,important,warning
2025-09-06T01:10:00.612023+00:00,power,107,0.182,0.182,0.132,normal,normal
2025-09-06T01:10:00.612211+00:00,attitude,53,0.063,-0.063,0.307,normal,normal
2025-09-06T01:10:00.617770+00:00,thermal,215,0.149,0.149,0.128,important,warning
2025-09-06T01:10:00.667923+00:00,thermal,216,0.176,0.176,0.106,important,warning
2025-09-06T01:10:00.712090+00:00,power,108,0.063,0.063,0.136,normal,normal
2025-09-06T01:10:00.717532+00:00,thermal,217,0.407,-0.407,0.122,important,warning
2025-09-06T01:10:00.767130+00:00,thermal,218,0.376,-0.376,0.095,important,warning
2025-09-06T01:10:00.811708+00:00,power,109,0.393,-0.393,0.146,normal,normal
2025-09-06T01:10:00.812012+00:00,attitude,54,0.041,0.041,0.069,normal,normal
2025-09-06T01:10:00.818236+00:00,thermal,219,1.019,1.019,0.182,important,warning
2025-09-06T01:10:00.867798+00:00,thermal,220,0.290,-0.290,0.044,important,warning
2025-09-06T01:10:00.912284+00:00,power,110,0.654,0.654,0.075,normal,normal
2025-09-06T01:10:00.917723+00:00,thermal,221,0.076,-0.076,0.043,important,warning
2025-09-06T01:10:00.967292+00:00,thermal,222,0.444,-0.444,0.055,important,warning
2025-09-06T01:10:01.012903+00:00,power,111,0.349,0.349,0.341,normal,normal
2025-09-06T01:10:01.013074+00:00,attitude,55,0.632,0.632,0.497,normal,normal
2025-09-06T01:10:01.017835+00:00,thermal,223,0.492,0.492,0.103,important,warning
2025-09-06T01:10:01.067866+00:00,thermal,224,0.043,0.043,0.092,important,warning
2025-09-06T01:10:01.112209+00:00,power,112,0.481,-0.481,0.129,normal,normal
2025-09-06T01:10:01.117292+00:00,thermal,225,0.601,-0.601,0.118,important,warning
2025-09-06T01:10:01.167486+00:00,thermal,226,0.223,0.223,0.090,important,warning
2025-09-06T01:10:01.212052+00:00,power,113,0.152,-0.152,0.126,normal,normal
2025-09-06T01:10:01.212211+00:00,attitude,56,0.630,-0.630,0.267,normal,normal
2025-09-06T01:10:01.218340+00:00,thermal,227,0.820,0.820,0.121,important,warning
2025-09-06T01:10:01.267393+00:00,thermal,228,0.920,-0.920,0.098,important,warning
2025-09-06T01:10:01.312815+00:00,power,114,0.761,0.761,0.128,normal,normal
2025-09-06T01:10:01.317968+00:00,thermal,229,0.569,0.569,0.104,important,warning
2025-09-06T01:10:01.367545+00:00,thermal,230,0.413,-0.413,0.094,important,warning
2025-09-06T01:10:01.412020+00:00,power,115,0.800,-0.800,0.133,normal,normal
2025-09-06T01:10:01.412182+00:00,attitude,57,0.038,-0.038,0.275,normal,normal
2025-09-06T01:10:01.418240+00:00,thermal,231,0.674,0.674,0.114,important,warning
2025-09-06T01:10:01.467216+00:00,thermal,232,0.967,-0.967,0.061,important,warning
2025-09-06T01:10:01.512615+00:00,power,116,0.604,0.604,0.123,normal,normal
2025-09-06T01:10:01.517714+00:00,thermal,233,0.456,0.456,0.100,important,warning
2025-09-06T01:10:01.568097+00:00,thermal,234,0.370,0.370,0.112,important,warning
2025-09-06T01:10:01.612578+00:00,power,117,0.044,-0.044,0.129,normal,normal
2025-09-06T01:10:01.612743+00:00,attitude,58,0.554,0.554,0.284,normal,normal
2025-09-06T01:10:01.617511+00:00,thermal,235,0.571,-0.571,0.096,important,warning
2025-09-06T01:10:01.667954+00:00,thermal,236,0.441,0.441,0.099,important,warning
2025-09-06T01:10:01.712110+00:00,power,118,0.570,-0.570,0.117,normal,normal
2025-09-06T01:10:01.718202+00:00,thermal,237,0.262,0.262,0.089,important,warning
2025-09-06T01:10:01.767439+00:00,thermal,238,0.768,-0.768,0.094,important,warning
2025-09-06T01:10:01.812314+00:00,power,119,0.313,0.313,0.127,normal,normal
2025-09-06T01:10:01.812739+00:00,attitude,59,0.080,-0.080,0.363,normal,normal
2025-09-06T01:10:01.817720+00:00,thermal,239,0.271,0.271,0.104,important,warning
2025-09-06T01:10:01.867330+00:00,thermal,240,0.343,-0.343,0.059,important,warning
2025-09-06T01:10:01.912747+00:00,power,120,0.434,0.434,0.124,normal,normal
2025-09-06T01:10:01.917638+00:00,thermal,241,0.277,0.277,0.089,important,warning
2025-09-06T01:10:01.968155+00:00,thermal,242,0.505,0.505,0.099,important,warning
2025-09-06T01:10:02.011984+00:00,power,121,0.761,-0.761,0.124,normal,normal
2025-09-06T01:10:02.012164+00:00,attitude,60,0.503,-0.503,0.289,normal,normal
2025-09-06T01:10:02.017690+00:00,thermal,243,0.511,-0.511,0.096,important,warning
2025-09-06T01:10:02.067880+00:00,thermal,244,0.252,0.252,0.084,important,warning
2025-09-06T01:10:02.112318+00:00,power,122,0.337,0.337,0.120,normal,normal
2025-09-06T01:10:02.118281+00:00,thermal,245,0.392,0.392,0.093,important,warning
2025-09-06T01:10:02.167472+00:00,thermal,246,0.813,-0.813,0.097,important,warning
2025-09-06T01:10:02.213137+00:00,power,123,0.623,0.623,0.317,normal,normal
2025-09-06T01:10:02.214032+00:00,attitude,61,1.260,1.260,0.896,normal,normal
2025-09-06T01:10:02.217967+00:00,thermal,247,0.395,0.395,0.194,important,warning
2025-09-06T01:10:02.266953+00:00,thermal,248,0.887,-0.887,0.072,important,warning
2025-09-06T01:10:02.312543+00:00,power,124,0.405,-0.405,0.126,normal,normal
2025-09-06T01:10:02.318511+00:00,thermal,249,1.506,1.506,0.120,important,warning
2025-09-06T01:10:02.367218+00:00,thermal,250,1.262,-1.262,0.090,important,warning
2025-09-06T01:10:02.411763+00:00,power,125,0.797,-0.797,0.142,normal,normal
2025-09-06T01:10:02.412082+00:00,attitude,62,1.146,-1.146,0.092,normal,normal
2025-09-06T01:10:02.417866+00:00,thermal,251,0.624,0.624,0.104,important,warning
2025-09-06T01:10:02.467829+00:00,thermal,252,0.014,-0.014,0.092,important,warning
2025-09-06T01:10:02.511824+00:00,power,126,0.153,0.153,0.058,normal,normal
2025-09-06T01:10:02.517638+00:00,thermal,253,0.132,-0.132,0.037,important,warning
2025-09-06T01:10:02.567795+00:00,thermal,254,0.142,0.142,0.050,important,warning
2025-09-06T01:10:02.612061+00:00,power,127,0.223,0.223,0.072,normal,normal
2025-09-06T01:10:02.612159+00:00,attitude,63,0.022,0.022,0.153,normal,normal
2025-09-06T01:10:02.617716+00:00,thermal,255,0.074,-0.074,0.049,important,warning
2025-09-06T01:10:02.667473+00:00,thermal,256,0.279,-0.279,0.081,important,warning
2025-09-06T01:10:02.712822+00:00,power,128,0.712,0.712,0.115,normal,normal
2025-09-06T01:10:02.717632+00:00,thermal,257,0.139,0.139,0.100,important,warning
2025-09-06T01:10:02.768033+00:00,thermal,258,0.401,0.401,0.099,important,warning
2025-09-06T01:10:02.812485+00:00,power,129,0.311,-0.311,0.093,normal,normal
2025-09-06T01:10:02.812692+00:00,attitude,64,0.365,0.365,0.318,normal,normal
2025-09-06T01:10:02.817481+00:00,thermal,259,0.557,-0.557,0.100,important,warning
2025-09-06T01:10:02.867843+00:00,thermal,260,0.376,0.376,0.090,important,warning
2025-09-06T01:10:02.912247+00:00,power,130,0.266,-0.266,0.118,normal,normal
2025-09-06T01:10:02.917208+00:00,thermal,261,0.645,-0.645,0.100,important,warning
2025-09-06T01:10:02.967250+00:00,thermal,262,0.026,0.026,0.114,important,warning
2025-09-06T01:10:03.012792+00:00,power,131,0.544,0.544,0.119,normal,normal
2025-09-06T01:10:03.012999+00:00,attitude,65,0.317,0.317,0.311,normal,normal
2025-09-06T01:10:03.017878+00:00,thermal,263,0.644,0.644,0.100,important,warning
2025-09-06T01:10:03.067908+00:00,thermal,264,0.031,0.031,0.098,important,warning
2025-09-06T01:10:03.111362+00:00,power,132,1.450,-1.450,0.136,normal,normal
2025-09-06T01:10:03.117741+00:00,thermal,265,0.171,-0.171,0.102,important,warning
2025-09-06T01:10:03.167426+00:00,thermal,266,0.307,-0.307,0.096,important,warning
2025-09-06T01:10:03.212146+00:00,power,133,0.805,0.805,0.117,normal,normal
2025-09-06T01:10:03.212399+00:00,attitude,66,0.650,-0.650,0.360,normal,normal
2025-09-06T01:10:03.217500+00:00,thermal,267,0.070,0.070,0.100,important,warning
2025-09-06T01:10:03.267447+00:00,thermal,268,0.050,-0.050,0.099,important,warning
2025-09-06T01:10:03.312144+00:00,power,134,0.004,-0.004,0.121,normal,normal
2025-09-06T01:10:03.317258+00:00,thermal,269,0.192,-0.192,0.100,important,warning
2025-09-06T01:10:03.367507+00:00,thermal,270,0.261,0.261,0.091,important,warning
2025-09-06T01:10:03.412214+00:00,power,135,0.062,0.062,0.127,normal,normal
2025-09-06T01:10:03.412357+00:00,attitude,67,0.062,0.062,0.257,normal,normal
2025-09-06T01:10:03.417273+00:00,thermal,271,0.232,-0.232,0.089,important,warning
2025-09-06T01:10:03.467310+00:00,thermal,272,0.063,0.063,0.057,important,warning
2025-09-06T01:10:03.512712+00:00,power,136,0.506,0.506,0.121,normal,normal
2025-09-06T01:10:03.517789+00:00,thermal,273,0.457,0.457,0.087,important,warning
2025-09-06T01:10:03.567593+00:00,thermal,274,0.216,-0.216,0.105,important,warning
2025-09-06T01:10:03.612010+00:00,power,137,0.700,-0.700,0.119,normal,normal
2025-09-06T01:10:03.612165+00:00,attitude,68,0.194,-0.194,0.259,normal,normal
2025-09-06T01:10:03.618270+00:00,thermal,275,0.687,0.687,0.094,important,warning
2025-09-06T01:10:03.666989+00:00,thermal,276,1.263,-1.263,0.078,important,warning
2025-09-06T01:10:03.712338+00:00,power,138,0.328,0.328,0.119,normal,normal
2025-09-06T01:10:03.717420+00:00,thermal,277,0.406,0.406,0.104,important,warning
2025-09-06T01:10:03.767604+00:00,thermal,278,0.192,0.192,0.095,important,warning
2025-09-06T01:10:03.812172+00:00,power,139,0.286,-0.286,0.238,normal,normal
2025-09-06T01:10:03.812931+00:00,attitude,69,0.350,0.350,0.675,normal,normal
2025-09-06T01:10:03.817837+00:00,thermal,279,0.233,0.233,0.090,important,warning
2025-09-06T01:10:03.867431+00:00,thermal,280,0.406,-0.406,0.095,important,warning
2025-09-06T01:10:03.912696+00:00,power,140,0.641,0.641,0.121,normal,normal
2025-09-06T01:10:03.917513+00:00,thermal,281,0.069,0.069,0.107,important,warning
2025-09-06T01:10:03.967532+00:00,thermal,282,0.033,0.033,0.094,important,warning
2025-09-06T01:10:04.010902+00:00,power,141,1.808,-1.808,0.134,normal,normal
2025-09-06T01:10:04.012368+00:00,attitude,70,0.021,0.021,0.086,normal,normal
2025-09-06T01:10:04.018264+00:00,thermal,283,0.733,0.733,0.093,important,warning
2025-09-06T01:10:04.067473+00:00,thermal,284,0.797,-0.797,0.101,important,warning
2025-09-06T01:10:04.112676+00:00,power,142,1.782,1.782,0.129,normal,normal
2025-09-06T01:10:04.117488+00:00,thermal,285,0.018,0.018,0.099,important,warning
2025-09-06T01:10:04.167882+00:00,thermal,286,0.410,0.410,0.082,important,warning
2025-09-06T01:10:04.212371+00:00,power,143,0.328,-0.328,0.143,normal,normal
2025-09-06T01:10:04.212589+00:00,attitude,71,0.050,-0.050,0.363,normal,normal
2025-09-06T01:10:04.218147+00:00,thermal,287,0.211,0.211,0.129,important,warning
2025-09-06T01:10:04.267393+00:00,thermal,288,0.695,-0.695,0.077,important,warning
2025-09-06T01:10:04.312617+00:00,power,144,0.226,0.226,0.169,normal,normal
2025-09-06T01:10:04.317529+00:00,thermal,289,0.094,0.094,0.115,important,warning
2025-09-06T01:10:04.367492+00:00,thermal,290,0.036,-0.036,0.114,important,warning
2025-09-06T01:10:04.412052+00:00,power,145,0.565,-0.565,0.167,normal,normal
2025-09-06T01:10:04.412223+00:00,attitude,72,0.324,-0.324,0.322,normal,normal
2025-09-06T01:10:04.417786+00:00,thermal,291,0.283,0.283,0.125,important,warning
2025-09-06T01:10:04.467577+00:00,thermal,292,0.210,-0.210,0.127,important,warning
2025-09-06T01:10:04.512099+00:00,power,146,0.012,0.012,0.203,normal,normal
2025-09-06T01:10:04.518117+00:00,thermal,293,0.544,0.544,0.124,important,warning
2025-09-06T01:10:04.567917+00:00,thermal,294,0.189,-0.189,0.113,important,warning
2025-09-06T01:10:04.612477+00:00,power,147,0.436,0.436,0.146,normal,normal
2025-09-06T01:10:04.612658+00:00,attitude,73,0.437,0.437,0.322,normal,normal
2025-09-06T01:10:04.618033+00:00,thermal,295,0.131,0.131,0.103,important,warning
2025-09-06T01:10:04.667187+00:00,thermal,296,0.845,-0.845,0.100,important,warning
2025-09-06T01:10:04.712171+00:00,power,148,0.322,-0.322,0.161,normal,normal
2025-09-06T01:10:04.718177+00:00,thermal,297,0.975,0.975,0.114,important,warning
2025-09-06T01:10:04.767855+00:00,thermal,298,0.329,-0.329,0.120,important,warning
2025-09-06T01:10:04.812469+00:00,power,149,0.334,0.334,0.130,normal,normal
2025-09-06T01:10:04.812712+00:00,attitude,74,0.018,-0.018,0.391,normal,normal
2025-09-06T01:10:04.817447+00:00,thermal,299,0.385,-0.385,0.099,important,warning
2025-09-06T01:10:04.867772+00:00,thermal,300,0.313,0.313,0.109,important,warning
2025-09-06T01:10:04.911988+00:00,power,150,0.527,-0.527,0.167,normal,normal
2025-09-06T01:10:04.918486+00:00,thermal,301,0.696,0.696,0.127,important,warning
2025-09-06T01:10:04.967962+00:00,thermal,302,0.508,-0.508,0.111,important,warning
2025-09-06T01:10:05.012591+00:00,power,151,0.612,0.612,0.162,normal,normal
2025-09-06T01:10:05.012768+00:00,attitude,75,0.119,0.119,0.330,normal,normal
2025-09-06T01:10:05.017541+00:00,thermal,303,0.407,-0.407,0.101,important,warning
2025-09-06T01:10:05.067878+00:00,thermal,304,0.319,0.319,0.117,important,warning
2025-09-06T01:10:05.112654+00:00,power,152,0.044,-0.044,0.271,normal,normal
2025-09-06T01:10:05.117674+00:00,thermal,305,0.185,-0.185,0.100,important,warning
2025-09-06T01:10:05.168204+00:00,thermal,306,0.507,0.507,0.119,important,warning
2025-09-06T01:10:05.212692+00:00,power,153,0.145,0.145,0.166,normal,normal
2025-09-06T01:10:05.212878+00:00,attitude,76,0.223,0.223,0.220,normal,normal
2025-09-06T01:10:05.217824+00:00,thermal,307,0.362,-0.362,0.106,important,warning
2025-09-06T01:10:05.267478+00:00,thermal,308,0.360,-0.360,0.117,important,warning
2025-09-06T01:10:05.312041+00:00,power,154,0.655,-0.655,0.168,normal,normal
2025-09-06T01:10:05.318316+00:00,thermal,309,0.835,0.835,0.121,important,warning
2025-09-06T01:10:05.367857+00:00,thermal,310,0.454,-0.454,0.114,important,warning
2025-09-06T01:10:05.412362+00:00,power,155,0.328,0.328,0.162,normal,normal
2025-09-06T01:10:05.412545+00:00,attitude,77,0.442,-0.442,0.329,normal,normal
2025-09-06T01:10:05.417561+00:00,thermal,311,0.299,-0.299,0.119,important,warning
2025-09-06T01:10:05.467693+00:00,thermal,312,0.141,0.141,0.110,important,warning
2025-09-06T01:10:05.512251+00:00,power,156,0.117,-0.117,0.167,normal,normal
2025-09-06T01:10:05.517446+00:00,thermal,313,0.250,-0.250,0.114,important,warning
2025-09-06T01:10:05.567018+00:00,thermal,314,0.418,-0.418,0.085,important,warning
2025-09-06T01:10:05.611641+00:00,power,157,0.626,-0.626,0.182,normal,normal
2025-09-06T01:10:05.611972+00:00,attitude,78,0.318,-0.318,0.074,normal,normal
2025-09-06T01:10:05.618350+00:00,thermal,315,1.211,1.211,0.200,important,warning
2025-09-06T01:10:05.667281+00:00,thermal,316,0.929,-0.929,0.085,important,warning
2025-09-06T01:10:05.712999+00:00,power,158,1.373,1.373,0.169,normal,normal
2025-09-06T01:10:05.718227+00:00,thermal,317,0.919,0.919,0.112,important,warning
2025-09-06T01:10:05.767789+00:00,thermal,318,0.437,-0.437,0.110,important,warning
2025-09-06T01:10:05.812402+00:00,power,159,0.550,-0.550,0.129,normal,normal
2025-09-06T01:10:05.812600+00:00,attitude,79,0.357,0.357,0.345,normal,normal
2025-09-06T01:10:05.817842+00:00,thermal,319,0.053,0.053,0.112,important,warning
2025-09-06T01:10:05.867782+00:00,thermal,320,0.004,0.004,0.054,important,warning
2025-09-06T01:10:05.912066+00:00,power,160,0.280,-0.280,0.075,normal,normal
2025-09-06T01:10:05.917876+00:00,thermal,321,0.104,0.104,0.043,important,warning
2025-09-06T01:10:05.967504+00:00,thermal,322,0.381,-0.381,0.053,important,warning
2025-09-06T01:10:06.012947+00:00,power,161,0.814,0.814,0.137,normal,normal
2025-09-06T01:10:06.013207+00:00,attitude,80,0.613,0.613,0.341,normal,normal
2025-09-06T01:10:06.017588+00:00,thermal,323,0.025,0.025,0.096,important,warning
2025-09-06T01:10:06.067402+00:00,thermal,324,0.176,-0.176,0.097,important,warning
2025-09-06T01:10:06.112815+00:00,power,162,0.126,-0.126,0.130,normal,normal
2025-09-06T01:10:06.117625+00:00,thermal,325,0.224,0.224,0.096,important,warning
2025-09-06T01:10:06.167216+00:00,thermal,326,0.415,-0.415,0.101,important,warning
2025-09-06T01:10:06.212743+00:00,power,163,0.087,-0.087,0.146,normal,normal
2025-09-06T01:10:06.212915+00:00,attitude,81,0.256,-0.256,0.305,normal,normal
2025-09-06T01:10:06.218226+00:00,thermal,327,0.988,0.988,0.123,important,warning
2025-09-06T01:10:06.267253+00:00,thermal,328,0.906,-0.906,0.062,important,warning
2025-09-06T01:10:06.312615+00:00,power,164,0.109,-0.109,0.127,normal,normal
2025-09-06T01:10:06.317433+00:00,thermal,329,0.146,0.146,0.093,important,warning
2025-09-06T01:10:06.367563+00:00,thermal,330,0.122,0.122,0.100,important,warning
2025-09-06T01:10:06.411486+00:00,power,165,1.157,-1.157,0.149,normal,normal
2025-09-06T01:10:06.412972+00:00,attitude,82,0.270,0.270,0.091,normal,normal
2025-09-06T01:10:06.417699+00:00,thermal,331,0.142,0.142,0.094,important,warning
2025-09-06T01:10:06.467131+00:00,thermal,332,0.565,-0.565,0.092,important,warning
2025-09-06T01:10:06.512204+00:00,power,166,0.744,0.744,0.129,normal,normal
2025-09-06T01:10:06.518118+00:00,thermal,333,0.983,0.983,0.096,important,warning
2025-09-06T01:10:06.567410+00:00,thermal,334,0.710,-0.710,0.098,important,warning
2025-09-06T01:10:06.612218+00:00,power,167,0.012,-0.012,0.157,normal,normal
2025-09-06T01:10:06.612412+00:00,attitude,83,0.805,-0.805,0.338,normal,normal
2025-09-06T01:10:06.617916+00:00,thermal,335,0.492,0.492,0.111,important,warning
2025-09-06T01:10:06.667403+00:00,thermal,336,0.471,-0.471,0.073,important,warning
2025-09-06T01:10:06.712209+00:00,power,168,0.021,0.021,0.128,normal,normal
2025-09-06T01:10:06.718135+00:00,thermal,337,0.706,0.706,0.097,important,warning
2025-09-06T01:10:06.767331+00:00,thermal,338,0.811,-0.811,0.103,important,warning
2025-09-06T01:10:06.813003+00:00,power,169,0.569,0.569,0.354,normal,normal
2025-09-06T01:10:06.813183+00:00,attitude,84,0.592,0.592,0.518,normal,normal
2025-09-06T01:10:06.817739+00:00,thermal,339,0.421,0.421,0.088,important,warning
2025-09-06T01:10:06.867385+00:00,thermal,340,0.358,-0.358,0.094,important,warning
2025-09-06T01:10:06.912920+00:00,power,170,0.120,0.120,0.148,normal,normal
2025-09-06T01:10:06.918018+00:00,thermal,341,0.625,0.625,0.103,important,warning
2025-09-06T01:10:06.967474+00:00,thermal,342,0.537,-0.537,0.096,important,warning
2025-09-06T01:10:07.012906+00:00,power,171,0.004,0.004,0.131,normal,normal
2025-09-06T01:10:07.013071+00:00,attitude,85,0.124,0.124,0.281,normal,normal
2025-09-06T01:10:07.018007+00:00,thermal,343,0.532,0.532,0.097,important,warning
2025-09-06T01:10:07.066935+00:00,thermal,344,1.047,-1.047,0.075,important,warning
2025-09-06T01:10:07.111869+00:00,power,172,1.050,-1.050,0.143,normal,normal
2025-09-06T01:10:07.117210+00:00,thermal,345,0.250,0.250,0.099,important,warning
2025-09-06T01:10:07.167453+00:00,thermal,346,0.246,0.246,0.095,important,warning
2025-09-06T01:10:07.211631+00:00,power,173,0.243,-0.243,0.150,normal,normal
2025-09-06T01:10:07.211883+00:00,attitude,86,0.976,-0.976,0.070,normal,normal
2025-09-06T01:10:07.218160+00:00,thermal,347,0.666,0.666,0.114,important,warning
2025-09-06T01:10:07.267791+00:00,thermal,348,0.324,-0.324,0.093,important,warning
2025-09-06T01:10:07.312905+00:00,power,174,1.296,1.296,0.128,normal,normal
2025-09-06T01:10:07.317991+00:00,thermal,349,0.188,0.188,0.103,important,warning
2025-09-06T01:10:07.367666+00:00,thermal,350,0.340,-0.340,0.117,important,warning
2025-09-06T01:10:07.412177+00:00,power,175,0.727,-0.727,0.129,normal,normal
2025-09-06T01:10:07.412346+00:00,attitude,87,0.249,0.249,0.286,normal,normal
2025-09-06T01:10:07.417776+00:00,thermal,351,0.361,-0.361,0.587,important,warning
2025-09-06T01:10:07.467388+00:00,thermal,352,0.104,0.104,0.099,important,warning
2025-09-06T01:10:07.512849+00:00,power,176,0.661,0.661,0.136,normal,normal
2025-09-06T01:10:07.517801+00:00,thermal,353,0.403,0.403,0.108,important,warning
2025-09-06T01:10:07.567209+00:00,thermal,354,0.577,-0.577,0.096,important,warning
2025-09-06T01:10:07.612866+00:00,power,177,0.012,-0.012,0.165,normal,normal
2025-09-06T01:10:07.613165+00:00,attitude,88,0.638,0.638,0.468,normal,normal
2025-09-06T01:10:07.618201+00:00,thermal,355,0.933,0.933,0.107,important,warning
2025-09-06T01:10:07.667571+00:00,thermal,356,0.586,-0.586,0.104,important,warning
2025-09-06T01:10:07.712014+00:00,power,178,0.812,-0.812,0.128,normal,normal
2025-09-06T01:10:07.718270+00:00,thermal,357,0.699,0.699,0.108,important,warning
2025-09-06T01:10:07.767882+00:00,thermal,358,0.382,-0.382,0.104,important,warning
2025-09-06T01:10:07.812394+00:00,power,179,0.407,0.407,0.106,normal,normal
2025-09-06T01:10:07.812615+00:00,attitude,89,0.433,-0.433,0.349,normal,normal
2025-09-06T01:10:07.817525+00:00,thermal,359,0.350,-0.350,0.098,important,warning
2025-09-06T01:10:07.866863+00:00,thermal,360,0.700,-0.700,0.138,important,warning
2025-09-06T01:10:07.912532+00:00,power,180,0.105,0.105,0.134,normal,normal
2025-09-06T01:10:07.917374+00:00,thermal,361,0.539,0.539,0.107,important,warning
2025-09-06T01:10:07.967547+00:00,thermal,362,0.184,0.184,0.098,important,warning
2025-09-06T01:10:08.012019+00:00,power,181,0.501,-0.501,0.124,normal,normal
2025-09-06T01:10:08.012179+00:00,attitude,90,0.353,-0.353,0.270,normal,normal
2025-09-06T01:10:08.017705+00:00,thermal,363,0.156,0.156,0.099,important,warning
2025-09-06T01:10:08.067940+00:00,thermal,364,0.267,0.267,0.067,important,warning
2025-09-06T01:10:08.112048+00:00,power,182,0.019,0.019,0.132,normal,normal
2025-09-06T01:10:08.118282+00:00,thermal,365,0.296,0.296,0.111,important,warning
2025-09-06T01:10:08.166891+00:00,thermal,366,1.342,-1.342,0.067,important,warning
2025-09-06T01:10:08.213577+00:00,power,183,1.594,1.594,0.075,normal,normal
2025-09-06T01:10:08.213729+00:00,attitude,91,1.748,1.748,0.074,normal,normal
2025-09-06T01:10:08.217415+00:00,thermal,367,0.500,0.500,0.094,important,warning
2025-09-06T01:10:08.267521+00:00,thermal,368,0.106,0.106,0.091,important,warning
2025-09-06T01:10:08.312877+00:00,power,184,0.775,-0.775,0.135,normal,normal
2025-09-06T01:10:08.317729+00:00,thermal,369,0.197,0.197,0.100,important,warning
2025-09-06T01:10:08.368170+00:00,thermal,370,0.439,0.439,0.102,important,warning
2025-09-06T01:10:08.412836+00:00,power,185,0.212,-0.212,0.303,normal,normal
2025-09-06T01:10:08.413119+00:00,attitude,92,1.117,-1.117,0.579,normal,normal
2025-09-06T01:10:08.417383+00:00,thermal,371,0.778,-0.778,0.095,important,warning
2025-09-06T01:10:08.467844+00:00,thermal,372,0.522,0.522,0.038,important,warning
2025-09-06T01:10:08.512115+00:00,power,186,0.466,-0.466,0.066,normal,normal
2025-09-06T01:10:08.517920+00:00,thermal,373,0.074,0.074,0.039,important,warning
2025-09-06T01:10:08.582367+00:00,thermal,374,14.430,14.430,0.056,important,warning
2025-09-06T01:10:08.614550+00:00,power,187,2.429,2.429,0.072,normal,normal
2025-09-06T01:10:08.614722+00:00,attitude,93,1.971,1.971,0.212,normal,normal
2025-09-06T01:10:08.634112+00:00,thermal,375,1.671,1.671,0.125,important,warning
2025-09-06T01:10:08.683643+00:00,thermal,376,0.481,-0.481,0.114,important,warning
2025-09-06T01:10:08.712143+00:00,power,188,2.456,-2.456,0.118,normal,normal
2025-09-06T01:10:08.734557+00:00,thermal,377,0.885,0.885,0.161,important,warning
2025-09-06T01:10:08.784612+00:00,thermal,378,0.145,0.145,0.080,important,warning
2025-09-06T01:10:08.811233+00:00,power,189,0.925,-0.925,0.131,normal,normal
2025-09-06T01:10:08.821752+00:00,attitude,94,7.121,7.121,0.113,normal,normal
2025-09-06T01:10:08.834108+00:00,thermal,379,0.472,-0.472,0.052,important,warning
2025-09-06T01:10:08.884701+00:00,thermal,380,0.487,0.487,0.135,important,warning
2025-09-06T01:10:08.912116+00:00,power,190,0.720,0.720,0.122,normal,normal
2025-09-06T01:10:08.934797+00:00,thermal,381,0.121,0.121,0.123,important,warning
2025-09-06T01:10:08.984677+00:00,thermal,382,0.262,-0.262,0.260,important,warning
2025-09-06T01:10:09.012156+00:00,power,191,0.223,0.223,0.113,normal,normal
2025-09-06T01:10:09.023037+00:00,attitude,95,1.263,1.263,0.136,normal,normal
2025-09-06T01:10:09.034505+00:00,thermal,383,0.074,-0.074,0.164,important,warning
2025-09-06T01:10:09.084692+00:00,thermal,384,0.218,0.218,0.135,important,warning
2025-09-06T01:10:09.112232+00:00,power,192,0.067,-0.067,0.255,normal,normal
2025-09-06T01:10:09.133177+00:00,thermal,385,1.516,-1.516,0.128,important,warning
2025-09-06T01:10:09.184172+00:00,thermal,386,0.845,0.845,0.284,important,warning
2025-09-06T01:10:09.212654+00:00,power,193,0.556,0.556,0.123,normal,normal
2025-09-06T01:10:09.223503+00:00,attitude,96,0.459,0.459,0.140,normal,normal
2025-09-06T01:10:09.233894+00:00,thermal,387,0.124,-0.124,0.133,important,warning
2025-09-06T01:10:09.284534+00:00,thermal,388,0.644,0.644,0.129,important,warning
2025-09-06T01:10:09.312036+00:00,power,194,0.600,-0.600,0.107,normal,normal
2025-09-06T01:10:09.334284+00:00,thermal,389,0.512,-0.512,0.172,important,warning
2025-09-06T01:10:09.384522+00:00,thermal,390,0.486,0.486,0.143,important,warning
2025-09-06T01:10:09.412025+00:00,power,195,0.007,-0.007,0.104,normal,normal
2025-09-06T01:10:09.423808+00:00,attitude,97,0.328,0.328,0.123,normal,normal
2025-09-06T01:10:09.434371+00:00,thermal,391,0.307,-0.307,0.297,important,warning
2025-09-06T01:10:09.483474+00:00,thermal,392,0.723,-0.723,0.126,important,warning
2025-09-06T01:10:09.512893+00:00,power,196,0.853,0.853,0.115,normal,normal
2025-09-06T01:10:09.534785+00:00,thermal,393,1.271,1.271,0.164,important,warning
